,flashlet_number,fyield,datetime,seq,seq_time,pfd,led_sequence
13624,45,0.19356800000000002,2016-07-06 19:26:17,97.0,90,0.0003316,2
13625,46,0.196212,2016-07-06 19:26:17,97.0,92,0.0003316,2
13626,47,0.197527,2016-07-06 19:26:17,97.0,94,0.0003316,2
13627,48,0.192436,2016-07-06 19:26:17,97.0,96,0.0003316,2
13628,49,0.189545,2016-07-06 19:26:17,97.0,98,0.0003316,2
13629,50,0.195215,2016-07-06 19:26:17,97.0,100,0.0003316,2
13630,51,0.202746,2016-07-06 19:26:17,97.0,102,0.0003316,2
13631,52,0.19186199999999998,2016-07-06 19:26:17,97.0,104,0.0003316,2
13632,53,0.189942,2016-07-06 19:26:17,97.0,106,0.0003316,2
13633,54,0.195987,2016-07-06 19:26:17,97.0,108,0.0003316,2
13634,55,0.19934000000000002,2016-07-06 19:26:17,97.0,110,0.0003316,2
13635,56,0.189083,2016-07-06 19:26:17,97.0,112,0.0003316,2
13636,57,0.197682,2016-07-06 19:26:17,97.0,114,0.0003316,2
13637,58,0.196878,2016-07-06 19:26:17,97.0,116,0.0003316,2
13638,59,0.195601,2016-07-06 19:26:17,97.0,118,0.0003316,2
13639,60,0.19772,2016-07-06 19:26:17,97.0,120,0.0003316,2
13640,61,0.182239,2016-07-06 19:26:17,97.0,122,0.0003316,2
13641,62,0.200107,2016-07-06 19:26:17,97.0,124,0.0003316,2
13642,63,0.192527,2016-07-06 19:26:17,97.0,126,0.0003316,2
13643,64,0.189244,2016-07-06 19:26:17,97.0,128,0.0003316,2
13644,65,0.190076,2016-07-06 19:26:17,97.0,130,0.0003316,2
13645,66,0.199243,2016-07-06 19:26:17,97.0,132,0.0003316,2
13646,67,0.202285,2016-07-06 19:26:17,97.0,134,0.0003316,2
13647,68,0.193906,2016-07-06 19:26:17,97.0,136,0.0003316,2
13648,69,0.192677,2016-07-06 19:26:17,97.0,138,0.0003316,2
13649,70,0.194625,2016-07-06 19:26:17,97.0,140,0.0003316,2
13650,71,0.193927,2016-07-06 19:26:17,97.0,142,0.0003316,2
13651,72,0.189631,2016-07-06 19:26:17,97.0,144,0.0003316,2
13652,73,0.20080399999999998,2016-07-06 19:26:17,97.0,146,0.0003316,2
13653,74,0.194324,2016-07-06 19:26:17,97.0,148,0.0003316,2
13654,75,0.191175,2016-07-06 19:26:17,97.0,150,0.0003316,2
13655,76,0.193723,2016-07-06 19:26:17,97.0,152,0.0003316,2
13656,77,0.19228599999999998,2016-07-06 19:26:17,97.0,154,0.0003316,2
13657,78,0.19381500000000002,2016-07-06 19:26:17,97.0,156,0.0003316,2
13658,79,0.19664700000000002,2016-07-06 19:26:17,97.0,158,0.0003316,2
13659,80,0.189797,2016-07-06 19:26:17,97.0,160,0.0003316,2
13660,81,0.189067,2016-07-06 19:26:17,97.0,162,0.0003316,2
13661,82,0.193981,2016-07-06 19:26:17,97.0,164,0.0003316,2
13662,83,0.19249000000000002,2016-07-06 19:26:17,97.0,166,0.0003316,2
13663,84,0.192956,2016-07-06 19:26:17,97.0,168,0.0003316,2
13664,85,0.19617,2016-07-06 19:26:17,97.0,170,0.0003316,2
13665,86,0.191004,2016-07-06 19:26:17,97.0,172,0.0003316,2
13666,87,0.20244600000000001,2016-07-06 19:26:17,97.0,174,0.0003316,2
13667,88,0.198707,2016-07-06 19:26:17,97.0,176,0.0003316,2
13668,89,0.190768,2016-07-06 19:26:17,97.0,178,0.0003316,2
13669,90,0.19838499999999998,2016-07-06 19:26:17,97.0,180,0.0003316,2
13670,91,0.1925,2016-07-06 19:26:17,97.0,182,0.0003316,2
13671,92,0.188778,2016-07-06 19:26:17,97.0,184,0.0003316,2
13672,93,0.194947,2016-07-06 19:26:17,97.0,186,0.0003316,2
13673,94,0.200005,2016-07-06 19:26:17,97.0,188,0.0003316,2
13674,95,0.194866,2016-07-06 19:26:17,97.0,190,0.0003316,2
13675,96,0.191369,2016-07-06 19:26:17,97.0,192,0.0003316,2
13676,97,0.191873,2016-07-06 19:26:17,97.0,194,0.0003316,2
13677,98,0.185119,2016-07-06 19:26:17,97.0,196,0.0003316,2
13678,99,0.190135,2016-07-06 19:26:17,97.0,198,0.0003316,2
13679,100,0.20160899999999998,2016-07-06 19:26:17,97.0,200,0.0003316,2
13680,101,0.186219,2016-07-06 19:26:17,97.0,350,0.0003316,2
13681,102,0.180699,2016-07-06 19:26:17,97.0,502,0.0003316,2
13682,103,0.18851500000000002,2016-07-06 19:26:17,97.0,657,0.0003316,2
13683,104,0.18400899999999998,2016-07-06 19:26:17,97.0,814,0.0003316,2
13684,105,0.178602,2016-07-06 19:26:17,97.0,973,0.0003316,2
13685,106,0.182609,2016-07-06 19:26:17,97.0,1134,0.0003316,2
13686,107,0.187099,2016-07-06 19:26:17,97.0,1298,0.0003316,2
13687,108,0.175222,2016-07-06 19:26:17,97.0,1465,0.0003316,2
13688,109,0.186058,2016-07-06 19:26:17,97.0,1634,0.0003316,2
13689,110,0.167927,2016-07-06 19:26:17,97.0,1805,0.0003316,2
13690,111,0.183194,2016-07-06 19:26:17,97.0,1979,0.0003316,2
13691,112,0.175083,2016-07-06 19:26:17,97.0,2156,0.0003316,2
13692,113,0.17543699999999998,2016-07-06 19:26:17,97.0,2336,0.0003316,2
13693,114,0.1732,2016-07-06 19:26:17,97.0,2518,0.0003316,2
13694,115,0.171816,2016-07-06 19:26:17,97.0,2702,0.0003316,2
13695,116,0.177797,2016-07-06 19:26:17,97.0,2890,0.0003316,2
13696,117,0.176794,2016-07-06 19:26:17,97.0,3080,0.0003316,2
13697,118,0.180173,2016-07-06 19:26:17,97.0,3273,0.0003316,2
13698,119,0.176542,2016-07-06 19:26:17,97.0,3470,0.0003316,2
13699,120,0.163185,2016-07-06 19:26:17,97.0,3669,0.0003316,2
13700,121,0.182496,2016-07-06 19:26:17,97.0,3871,0.0003316,2
13701,122,0.175104,2016-07-06 19:26:17,97.0,4076,0.0003316,2
13702,123,0.169837,2016-07-06 19:26:17,97.0,4284,0.0003316,2
13703,124,0.174643,2016-07-06 19:26:17,97.0,4495,0.0003316,2
13704,125,0.179015,2016-07-06 19:26:17,97.0,4709,0.0003316,2
13705,126,0.1824,2016-07-06 19:26:17,97.0,4927,0.0003316,2
13706,127,0.172932,2016-07-06 19:26:17,97.0,5148,0.0003316,2
13707,128,0.176622,2016-07-06 19:26:17,97.0,5372,0.0003316,2
13708,129,0.183124,2016-07-06 19:26:17,97.0,5600,0.0003316,2
13709,130,0.183896,2016-07-06 19:26:17,97.0,5831,0.0003316,2
13710,131,0.174981,2016-07-06 19:26:17,97.0,6065,0.0003316,2
13711,132,0.178645,2016-07-06 19:26:17,97.0,6303,0.0003316,2
13712,133,0.175507,2016-07-06 19:26:17,97.0,6545,0.0003316,2
13713,134,0.18065599999999998,2016-07-06 19:26:17,97.0,6790,0.0003316,2
13714,135,0.176499,2016-07-06 19:26:17,97.0,7039,0.0003316,2
13715,136,0.178108,2016-07-06 19:26:17,97.0,7291,0.0003316,2
13716,137,0.181622,2016-07-06 19:26:17,97.0,7548,0.0003316,2
13717,138,0.181268,2016-07-06 19:26:17,97.0,7808,0.0003316,2
13718,139,0.175018,2016-07-06 19:26:17,97.0,8072,0.0003316,2
13719,140,0.170711,2016-07-06 19:26:17,97.0,8340,0.0003316,2
14000,1,0.164853,2016-07-06 19:30:41,100.0,2,0.0003316,2
14001,2,0.16431700000000002,2016-07-06 19:30:41,100.0,4,0.0003316,2
14002,3,0.174595,2016-07-06 19:30:41,100.0,6,0.0003316,2
14003,4,0.170352,2016-07-06 19:30:41,100.0,8,0.0003316,2
14004,5,0.167095,2016-07-06 19:30:41,100.0,10,0.0003316,2
14005,6,0.178248,2016-07-06 19:30:41,100.0,12,0.0003316,2
14006,7,0.17387,2016-07-06 19:30:41,100.0,14,0.0003316,2
14007,8,0.16922,2016-07-06 19:30:41,100.0,16,0.0003316,2
14008,9,0.181316,2016-07-06 19:30:41,100.0,18,0.0003316,2
14009,10,0.17719100000000002,2016-07-06 19:30:41,100.0,20,0.0003316,2
14010,11,0.19031700000000001,2016-07-06 19:30:41,100.0,22,0.0003316,2
14011,12,0.177459,2016-07-06 19:30:41,100.0,24,0.0003316,2
14012,13,0.185253,2016-07-06 19:30:41,100.0,26,0.0003316,2
14013,14,0.183435,2016-07-06 19:30:41,100.0,28,0.0003316,2
14014,15,0.187898,2016-07-06 19:30:41,100.0,30,0.0003316,2
14015,16,0.181922,2016-07-06 19:30:41,100.0,32,0.0003316,2
14016,17,0.182791,2016-07-06 19:30:41,100.0,34,0.0003316,2
14017,18,0.183081,2016-07-06 19:30:41,100.0,36,0.0003316,2
14018,19,0.18723299999999998,2016-07-06 19:30:41,100.0,38,0.0003316,2
14019,20,0.188198,2016-07-06 19:30:41,100.0,40,0.0003316,2
14020,21,0.191937,2016-07-06 19:30:41,100.0,42,0.0003316,2
14021,22,0.17725,2016-07-06 19:30:41,100.0,44,0.0003316,2
14022,23,0.196733,2016-07-06 19:30:41,100.0,46,0.0003316,2
14023,24,0.193353,2016-07-06 19:30:41,100.0,48,0.0003316,2
14024,25,0.181198,2016-07-06 19:30:41,100.0,50,0.0003316,2
14025,26,0.188129,2016-07-06 19:30:41,100.0,52,0.0003316,2
14026,27,0.19743,2016-07-06 19:30:41,100.0,54,0.0003316,2
14027,28,0.19651300000000002,2016-07-06 19:30:41,100.0,56,0.0003316,2
14028,29,0.197875,2016-07-06 19:30:41,100.0,58,0.0003316,2
14029,30,0.186401,2016-07-06 19:30:41,100.0,60,0.0003316,2
14030,31,0.195172,2016-07-06 19:30:41,100.0,62,0.0003316,2
14031,32,0.188252,2016-07-06 19:30:41,100.0,64,0.0003316,2
14032,33,0.19074100000000002,2016-07-06 19:30:41,100.0,66,0.0003316,2
14033,34,0.187394,2016-07-06 19:30:41,100.0,68,0.0003316,2
14034,35,0.18574100000000002,2016-07-06 19:30:41,100.0,70,0.0003316,2
14035,36,0.190108,2016-07-06 19:30:41,100.0,72,0.0003316,2
14036,37,0.194775,2016-07-06 19:30:41,100.0,74,0.0003316,2
14037,38,0.195376,2016-07-06 19:30:41,100.0,76,0.0003316,2
14038,39,0.186541,2016-07-06 19:30:41,100.0,78,0.0003316,2
14039,40,0.19098800000000002,2016-07-06 19:30:41,100.0,80,0.0003316,2
14040,41,0.18831099999999998,2016-07-06 19:30:41,100.0,82,0.0003316,2
14041,42,0.188906,2016-07-06 19:30:41,100.0,84,0.0003316,2
14042,43,0.189749,2016-07-06 19:30:41,100.0,86,0.0003316,2
14043,44,0.184899,2016-07-06 19:30:41,100.0,88,0.0003316,2
14044,45,0.194249,2016-07-06 19:30:41,100.0,90,0.0003316,2
14045,46,0.20671599999999998,2016-07-06 19:30:41,100.0,92,0.0003316,2
14046,47,0.196615,2016-07-06 19:30:41,100.0,94,0.0003316,2
14047,48,0.196293,2016-07-06 19:30:41,100.0,96,0.0003316,2
14048,49,0.19351400000000002,2016-07-06 19:30:41,100.0,98,0.0003316,2
14049,50,0.199721,2016-07-06 19:30:41,100.0,100,0.0003316,2
14050,51,0.19428099999999998,2016-07-06 19:30:41,100.0,102,0.0003316,2
14051,52,0.192377,2016-07-06 19:30:41,100.0,104,0.0003316,2
14052,53,0.188987,2016-07-06 19:30:41,100.0,106,0.0003316,2
14053,54,0.189641,2016-07-06 19:30:41,100.0,108,0.0003316,2
14054,55,0.199903,2016-07-06 19:30:41,100.0,110,0.0003316,2
14055,56,0.194104,2016-07-06 19:30:41,100.0,112,0.0003316,2
14056,57,0.185817,2016-07-06 19:30:41,100.0,114,0.0003316,2
14057,58,0.19128299999999998,2016-07-06 19:30:41,100.0,116,0.0003316,2
14058,59,0.189448,2016-07-06 19:30:41,100.0,118,0.0003316,2
14059,60,0.193825,2016-07-06 19:30:41,100.0,120,0.0003316,2
14060,61,0.197189,2016-07-06 19:30:41,100.0,122,0.0003316,2
14061,62,0.191347,2016-07-06 19:30:41,100.0,124,0.0003316,2
14062,63,0.192093,2016-07-06 19:30:41,100.0,126,0.0003316,2
14063,64,0.19834200000000002,2016-07-06 19:30:41,100.0,128,0.0003316,2
14064,65,0.194501,2016-07-06 19:30:41,100.0,130,0.0003316,2
14065,66,0.199882,2016-07-06 19:30:41,100.0,132,0.0003316,2
14066,67,0.192828,2016-07-06 19:30:41,100.0,134,0.0003316,2
14067,68,0.19855699999999998,2016-07-06 19:30:41,100.0,136,0.0003316,2
14068,69,0.188831,2016-07-06 19:30:41,100.0,138,0.0003316,2
14069,70,0.190247,2016-07-06 19:30:41,100.0,140,0.0003316,2
14070,71,0.19757,2016-07-06 19:30:41,100.0,142,0.0003316,2
14071,72,0.195435,2016-07-06 19:30:41,100.0,144,0.0003316,2
14072,73,0.186063,2016-07-06 19:30:41,100.0,146,0.0003316,2
14073,74,0.191116,2016-07-06 19:30:41,100.0,148,0.0003316,2
14074,75,0.188633,2016-07-06 19:30:41,100.0,150,0.0003316,2
14075,76,0.19636800000000001,2016-07-06 19:30:41,100.0,152,0.0003316,2
14076,77,0.18776900000000002,2016-07-06 19:30:41,100.0,154,0.0003316,2
14077,78,0.19703299999999999,2016-07-06 19:30:41,100.0,156,0.0003316,2
14078,79,0.19531099999999998,2016-07-06 19:30:41,100.0,158,0.0003316,2
14079,80,0.203079,2016-07-06 19:30:41,100.0,160,0.0003316,2
14080,81,0.19908800000000001,2016-07-06 19:30:41,100.0,162,0.0003316,2
14081,82,0.199243,2016-07-06 19:30:41,100.0,164,0.0003316,2
14082,83,0.19148099999999998,2016-07-06 19:30:41,100.0,166,0.0003316,2
14083,84,0.18748499999999998,2016-07-06 19:30:41,100.0,168,0.0003316,2
14084,85,0.198551,2016-07-06 19:30:41,100.0,170,0.0003316,2
14085,86,0.19247899999999998,2016-07-06 19:30:41,100.0,172,0.0003316,2
14086,87,0.190585,2016-07-06 19:30:41,100.0,174,0.0003316,2
14087,88,0.195172,2016-07-06 19:30:41,100.0,176,0.0003316,2
14088,89,0.183317,2016-07-06 19:30:41,100.0,178,0.0003316,2
14089,90,0.196212,2016-07-06 19:30:41,100.0,180,0.0003316,2
14090,91,0.18557,2016-07-06 19:30:41,100.0,182,0.0003316,2
14091,92,0.185275,2016-07-06 19:30:41,100.0,184,0.0003316,2
14092,93,0.19800399999999999,2016-07-06 19:30:41,100.0,186,0.0003316,2
14093,94,0.194222,2016-07-06 19:30:41,100.0,188,0.0003316,2
14094,95,0.191744,2016-07-06 19:30:41,100.0,190,0.0003316,2
14095,96,0.193697,2016-07-06 19:30:41,100.0,192,0.0003316,2
14096,97,0.190532,2016-07-06 19:30:41,100.0,194,0.0003316,2
14097,98,0.18955,2016-07-06 19:30:41,100.0,196,0.0003316,2
14098,99,0.186814,2016-07-06 19:30:41,100.0,198,0.0003316,2
14099,100,0.191637,2016-07-06 19:30:41,100.0,200,0.0003316,2
14100,101,0.18926600000000002,2016-07-06 19:30:41,100.0,350,0.0003316,2
14101,102,0.185103,2016-07-06 19:30:41,100.0,502,0.0003316,2
14102,103,0.186348,2016-07-06 19:30:41,100.0,657,0.0003316,2
14103,104,0.186374,2016-07-06 19:30:41,100.0,814,0.0003316,2
14104,105,0.179895,2016-07-06 19:30:41,100.0,973,0.0003316,2
14105,106,0.177556,2016-07-06 19:30:41,100.0,1134,0.0003316,2
14106,107,0.18591300000000002,2016-07-06 19:30:41,100.0,1298,0.0003316,2
14107,108,0.180383,2016-07-06 19:30:41,100.0,1465,0.0003316,2
14108,109,0.178704,2016-07-06 19:30:41,100.0,1634,0.0003316,2
14109,110,0.170952,2016-07-06 19:30:41,100.0,1805,0.0003316,2
14110,111,0.17703,2016-07-06 19:30:41,100.0,1979,0.0003316,2
14111,112,0.17266900000000002,2016-07-06 19:30:41,100.0,2156,0.0003316,2
14112,113,0.17159100000000002,2016-07-06 19:30:41,100.0,2336,0.0003316,2
14113,114,0.177765,2016-07-06 19:30:41,100.0,2518,0.0003316,2
14114,115,0.1721,2016-07-06 19:30:41,100.0,2702,0.0003316,2
14115,116,0.17446099999999998,2016-07-06 19:30:41,100.0,2890,0.0003316,2
14116,117,0.18181,2016-07-06 19:30:41,100.0,3080,0.0003316,2
14117,118,0.176596,2016-07-06 19:30:41,100.0,3273,0.0003316,2
14118,119,0.17010999999999998,2016-07-06 19:30:41,100.0,3470,0.0003316,2
14119,120,0.18137999999999999,2016-07-06 19:30:41,100.0,3669,0.0003316,2
14120,121,0.177947,2016-07-06 19:30:41,100.0,3871,0.0003316,2
14121,122,0.181096,2016-07-06 19:30:41,100.0,4076,0.0003316,2
14122,123,0.18396099999999999,2016-07-06 19:30:41,100.0,4284,0.0003316,2
14123,124,0.177207,2016-07-06 19:30:41,100.0,4495,0.0003316,2
14124,125,0.185339,2016-07-06 19:30:41,100.0,4709,0.0003316,2
14125,126,0.17652,2016-07-06 19:30:41,100.0,4927,0.0003316,2
14126,127,0.17399900000000001,2016-07-06 19:30:41,100.0,5148,0.0003316,2
14127,128,0.169965,2016-07-06 19:30:41,100.0,5372,0.0003316,2
14128,129,0.183081,2016-07-06 19:30:41,100.0,5600,0.0003316,2
14129,130,0.174155,2016-07-06 19:30:41,100.0,5831,0.0003316,2
14130,131,0.168184,2016-07-06 19:30:41,100.0,6065,0.0003316,2
14131,132,0.16967000000000002,2016-07-06 19:30:41,100.0,6303,0.0003316,2
14132,133,0.177293,2016-07-06 19:30:41,100.0,6545,0.0003316,2
14133,134,0.169869,2016-07-06 19:30:41,100.0,6790,0.0003316,2
14134,135,0.174723,2016-07-06 19:30:41,100.0,7039,0.0003316,2
14135,136,0.177534,2016-07-06 19:30:41,100.0,7291,0.0003316,2
14136,137,0.176649,2016-07-06 19:30:41,100.0,7548,0.0003316,2
14137,138,0.17544200000000001,2016-07-06 19:30:41,100.0,7808,0.0003316,2
14138,139,0.177534,2016-07-06 19:30:41,100.0,8072,0.0003316,2
14139,140,0.181123,2016-07-06 19:30:41,100.0,8340,0.0003316,2
14420,1,0.16032000000000002,2016-07-06 19:35:05,103.0,2,0.0003316,2
14421,2,0.16379100000000002,2016-07-06 19:35:05,103.0,4,0.0003316,2
14422,3,0.15851800000000002,2016-07-06 19:35:05,103.0,6,0.0003316,2
14423,4,0.157815,2016-07-06 19:35:05,103.0,8,0.0003316,2
14424,5,0.16158599999999998,2016-07-06 19:35:05,103.0,10,0.0003316,2
14425,6,0.168973,2016-07-06 19:35:05,103.0,12,0.0003316,2
14426,7,0.163941,2016-07-06 19:35:05,103.0,14,0.0003316,2
14427,8,0.17790999999999998,2016-07-06 19:35:05,103.0,16,0.0003316,2
14428,9,0.171478,2016-07-06 19:35:05,103.0,18,0.0003316,2
14429,10,0.175051,2016-07-06 19:35:05,103.0,20,0.0003316,2
14430,11,0.168034,2016-07-06 19:35:05,103.0,22,0.0003316,2
14431,12,0.164939,2016-07-06 19:35:05,103.0,24,0.0003316,2
14432,13,0.168699,2016-07-06 19:35:05,103.0,26,0.0003316,2
14433,14,0.16907,2016-07-06 19:35:05,103.0,28,0.0003316,2
14434,15,0.171381,2016-07-06 19:35:05,103.0,30,0.0003316,2
14435,16,0.17312,2016-07-06 19:35:05,103.0,32,0.0003316,2
14436,17,0.173731,2016-07-06 19:35:05,103.0,34,0.0003316,2
14437,18,0.18352100000000002,2016-07-06 19:35:05,103.0,36,0.0003316,2
14438,19,0.176359,2016-07-06 19:35:05,103.0,38,0.0003316,2
14439,20,0.182721,2016-07-06 19:35:05,103.0,40,0.0003316,2
14440,21,0.182764,2016-07-06 19:35:05,103.0,42,0.0003316,2
14441,22,0.18523199999999998,2016-07-06 19:35:05,103.0,44,0.0003316,2
14442,23,0.17924,2016-07-06 19:35:05,103.0,46,0.0003316,2
14443,24,0.1774,2016-07-06 19:35:05,103.0,48,0.0003316,2
14444,25,0.177824,2016-07-06 19:35:05,103.0,50,0.0003316,2
14445,26,0.18182,2016-07-06 19:35:05,103.0,52,0.0003316,2
14446,27,0.178564,2016-07-06 19:35:05,103.0,54,0.0003316,2
14447,28,0.18454500000000001,2016-07-06 19:35:05,103.0,56,0.0003316,2
14448,29,0.18171800000000002,2016-07-06 19:35:05,103.0,58,0.0003316,2
14449,30,0.186916,2016-07-06 19:35:05,103.0,60,0.0003316,2
14450,31,0.175512,2016-07-06 19:35:05,103.0,62,0.0003316,2
14451,32,0.190221,2016-07-06 19:35:05,103.0,64,0.0003316,2
14452,33,0.18235099999999999,2016-07-06 19:35:05,103.0,66,0.0003316,2
14453,34,0.186503,2016-07-06 19:35:05,103.0,68,0.0003316,2
14454,35,0.182105,2016-07-06 19:35:05,103.0,70,0.0003316,2
14455,36,0.184256,2016-07-06 19:35:05,103.0,72,0.0003316,2
14456,37,0.187243,2016-07-06 19:35:05,103.0,74,0.0003316,2
14457,38,0.17660599999999999,2016-07-06 19:35:05,103.0,76,0.0003316,2
14458,39,0.20035899999999998,2016-07-06 19:35:05,103.0,78,0.0003316,2
14459,40,0.183338,2016-07-06 19:35:05,103.0,80,0.0003316,2
14460,41,0.188563,2016-07-06 19:35:05,103.0,82,0.0003316,2
14461,42,0.18557,2016-07-06 19:35:05,103.0,84,0.0003316,2
14462,43,0.189116,2016-07-06 19:35:05,103.0,86,0.0003316,2
14463,44,0.201426,2016-07-06 19:35:05,103.0,88,0.0003316,2
14464,45,0.176628,2016-07-06 19:35:05,103.0,90,0.0003316,2
14465,46,0.17974400000000001,2016-07-06 19:35:05,103.0,92,0.0003316,2
14466,47,0.17927200000000001,2016-07-06 19:35:05,103.0,94,0.0003316,2
14467,48,0.186611,2016-07-06 19:35:05,103.0,96,0.0003316,2
14468,49,0.185425,2016-07-06 19:35:05,103.0,98,0.0003316,2
14469,50,0.182469,2016-07-06 19:35:05,103.0,100,0.0003316,2
14470,51,0.186954,2016-07-06 19:35:05,103.0,102,0.0003316,2
14471,52,0.190349,2016-07-06 19:35:05,103.0,104,0.0003316,2
14472,53,0.183317,2016-07-06 19:35:05,103.0,106,0.0003316,2
14473,54,0.18829500000000002,2016-07-06 19:35:05,103.0,108,0.0003316,2
14474,55,0.191985,2016-07-06 19:35:05,103.0,110,0.0003316,2
14475,56,0.193021,2016-07-06 19:35:05,103.0,112,0.0003316,2
14476,57,0.180839,2016-07-06 19:35:05,103.0,114,0.0003316,2
14477,58,0.187329,2016-07-06 19:35:05,103.0,116,0.0003316,2
14478,59,0.18271099999999998,2016-07-06 19:35:05,103.0,118,0.0003316,2
14479,60,0.192983,2016-07-06 19:35:05,103.0,120,0.0003316,2
14480,61,0.184561,2016-07-06 19:35:05,103.0,122,0.0003316,2
14481,62,0.184642,2016-07-06 19:35:05,103.0,124,0.0003316,2
14482,63,0.183403,2016-07-06 19:35:05,103.0,126,0.0003316,2
14483,64,0.18587599999999999,2016-07-06 19:35:05,103.0,128,0.0003316,2
14484,65,0.195799,2016-07-06 19:35:05,103.0,130,0.0003316,2
14485,66,0.181981,2016-07-06 19:35:05,103.0,132,0.0003316,2
14486,67,0.183338,2016-07-06 19:35:05,103.0,134,0.0003316,2
14487,68,0.186117,2016-07-06 19:35:05,103.0,136,0.0003316,2
14488,69,0.19479100000000002,2016-07-06 19:35:05,103.0,138,0.0003316,2
14489,70,0.181885,2016-07-06 19:35:05,103.0,140,0.0003316,2
14490,71,0.18934600000000001,2016-07-06 19:35:05,103.0,142,0.0003316,2
14491,72,0.18602,2016-07-06 19:35:05,103.0,144,0.0003316,2
14492,73,0.187866,2016-07-06 19:35:05,103.0,146,0.0003316,2
14493,74,0.191889,2016-07-06 19:35:05,103.0,148,0.0003316,2
14494,75,0.191749,2016-07-06 19:35:05,103.0,150,0.0003316,2
14495,76,0.18929300000000002,2016-07-06 19:35:05,103.0,152,0.0003316,2
14496,77,0.18646600000000002,2016-07-06 19:35:05,103.0,154,0.0003316,2
14497,78,0.189421,2016-07-06 19:35:05,103.0,156,0.0003316,2
14498,79,0.191631,2016-07-06 19:35:05,103.0,158,0.0003316,2
14499,80,0.191272,2016-07-06 19:35:05,103.0,160,0.0003316,2
14500,81,0.185382,2016-07-06 19:35:05,103.0,162,0.0003316,2
14501,82,0.182582,2016-07-06 19:35:05,103.0,164,0.0003316,2
14502,83,0.193927,2016-07-06 19:35:05,103.0,166,0.0003316,2
14503,84,0.188418,2016-07-06 19:35:05,103.0,168,0.0003316,2
14504,85,0.186911,2016-07-06 19:35:05,103.0,170,0.0003316,2
14505,86,0.19098800000000002,2016-07-06 19:35:05,103.0,172,0.0003316,2
14506,87,0.195923,2016-07-06 19:35:05,103.0,174,0.0003316,2
14507,88,0.186975,2016-07-06 19:35:05,103.0,176,0.0003316,2
14508,89,0.185656,2016-07-06 19:35:05,103.0,178,0.0003316,2
14509,90,0.189271,2016-07-06 19:35:05,103.0,180,0.0003316,2
14510,91,0.193557,2016-07-06 19:35:05,103.0,182,0.0003316,2
14511,92,0.186401,2016-07-06 19:35:05,103.0,184,0.0003316,2
14512,93,0.1841,2016-07-06 19:35:05,103.0,186,0.0003316,2
14513,94,0.184079,2016-07-06 19:35:05,103.0,188,0.0003316,2
14514,95,0.191556,2016-07-06 19:35:05,103.0,190,0.0003316,2
14515,96,0.181321,2016-07-06 19:35:05,103.0,192,0.0003316,2
14516,97,0.18651900000000002,2016-07-06 19:35:05,103.0,194,0.0003316,2
14517,98,0.183408,2016-07-06 19:35:05,103.0,196,0.0003316,2
14518,99,0.19409400000000002,2016-07-06 19:35:05,103.0,198,0.0003316,2
14519,100,0.184325,2016-07-06 19:35:05,103.0,200,0.0003316,2
14520,101,0.189153,2016-07-06 19:35:05,103.0,350,0.0003316,2
14521,102,0.17673,2016-07-06 19:35:05,103.0,502,0.0003316,2
14522,103,0.180517,2016-07-06 19:35:05,103.0,657,0.0003316,2
14523,104,0.17593,2016-07-06 19:35:05,103.0,814,0.0003316,2
14524,105,0.1785,2016-07-06 19:35:05,103.0,973,0.0003316,2
14525,106,0.172336,2016-07-06 19:35:05,103.0,1134,0.0003316,2
14526,107,0.171398,2016-07-06 19:35:05,103.0,1298,0.0003316,2
14527,108,0.165003,2016-07-06 19:35:05,103.0,1465,0.0003316,2
14528,109,0.173736,2016-07-06 19:35:05,103.0,1634,0.0003316,2
14529,110,0.175989,2016-07-06 19:35:05,103.0,1805,0.0003316,2
14530,111,0.167712,2016-07-06 19:35:05,103.0,1979,0.0003316,2
14531,112,0.174643,2016-07-06 19:35:05,103.0,2156,0.0003316,2
14532,113,0.161447,2016-07-06 19:35:05,103.0,2336,0.0003316,2
14533,114,0.16811500000000001,2016-07-06 19:35:05,103.0,2518,0.0003316,2
14534,115,0.172846,2016-07-06 19:35:05,103.0,2702,0.0003316,2
14535,116,0.16819,2016-07-06 19:35:05,103.0,2890,0.0003316,2
14536,117,0.167943,2016-07-06 19:35:05,103.0,3080,0.0003316,2
14537,118,0.182282,2016-07-06 19:35:05,103.0,3273,0.0003316,2
14538,119,0.171736,2016-07-06 19:35:05,103.0,3470,0.0003316,2
14539,120,0.171896,2016-07-06 19:35:05,103.0,3669,0.0003316,2
14540,121,0.172449,2016-07-06 19:35:05,103.0,3871,0.0003316,2
14541,122,0.17616600000000002,2016-07-06 19:35:05,103.0,4076,0.0003316,2
14542,123,0.161071,2016-07-06 19:35:05,103.0,4284,0.0003316,2
14543,124,0.179632,2016-07-06 19:35:05,103.0,4495,0.0003316,2
14544,125,0.18108,2016-07-06 19:35:05,103.0,4709,0.0003316,2
14545,126,0.16812,2016-07-06 19:35:05,103.0,4927,0.0003316,2
14546,127,0.169665,2016-07-06 19:35:05,103.0,5148,0.0003316,2
14547,128,0.169236,2016-07-06 19:35:05,103.0,5372,0.0003316,2
14548,129,0.176585,2016-07-06 19:35:05,103.0,5600,0.0003316,2
14549,130,0.174321,2016-07-06 19:35:05,103.0,5831,0.0003316,2
