,flashlet_number,fyield,datetime,seq,seq_time,pfd,led_sequence
6400,101,0.167811,2016-07-06 18:28:02,45.0,350,0.00046259999999999997,3
6401,102,0.1628,2016-07-06 18:28:02,45.0,502,0.00046259999999999997,3
6402,103,0.173025,2016-07-06 18:28:02,45.0,657,0.00046259999999999997,3
6403,104,0.165257,2016-07-06 18:28:02,45.0,814,0.00046259999999999997,3
6404,105,0.161761,2016-07-06 18:28:02,45.0,973,0.00046259999999999997,3
6405,106,0.165176,2016-07-06 18:28:02,45.0,1134,0.00046259999999999997,3
6406,107,0.164169,2016-07-06 18:28:02,45.0,1298,0.00046259999999999997,3
6407,108,0.16683,2016-07-06 18:28:02,45.0,1465,0.00046259999999999997,3
6408,109,0.164542,2016-07-06 18:28:02,45.0,1634,0.00046259999999999997,3
6409,110,0.158227,2016-07-06 18:28:02,45.0,1805,0.00046259999999999997,3
6410,111,0.16485,2016-07-06 18:28:02,45.0,1979,0.00046259999999999997,3
6411,112,0.161846,2016-07-06 18:28:02,45.0,2156,0.00046259999999999997,3
6412,113,0.154501,2016-07-06 18:28:02,45.0,2336,0.00046259999999999997,3
6413,114,0.16318,2016-07-06 18:28:02,45.0,2518,0.00046259999999999997,3
6414,115,0.16492300000000001,2016-07-06 18:28:02,45.0,2702,0.00046259999999999997,3
6415,116,0.16506500000000002,2016-07-06 18:28:02,45.0,2890,0.00046259999999999997,3
6416,117,0.16075,2016-07-06 18:28:02,45.0,3080,0.00046259999999999997,3
6417,118,0.15970399999999998,2016-07-06 18:28:02,45.0,3273,0.00046259999999999997,3
6418,119,0.167099,2016-07-06 18:28:02,45.0,3470,0.00046259999999999997,3
6419,120,0.16556099999999999,2016-07-06 18:28:02,45.0,3669,0.00046259999999999997,3
6420,121,0.167234,2016-07-06 18:28:02,45.0,3871,0.00046259999999999997,3
6421,122,0.166469,2016-07-06 18:28:02,45.0,4076,0.00046259999999999997,3
6422,123,0.160823,2016-07-06 18:28:02,45.0,4284,0.00046259999999999997,3
6423,124,0.161931,2016-07-06 18:28:02,45.0,4495,0.00046259999999999997,3
6424,125,0.156754,2016-07-06 18:28:02,45.0,4709,0.00046259999999999997,3
6425,126,0.165665,2016-07-06 18:28:02,45.0,4927,0.00046259999999999997,3
6426,127,0.163984,2016-07-06 18:28:02,45.0,5148,0.00046259999999999997,3
6427,128,0.167484,2016-07-06 18:28:02,45.0,5372,0.00046259999999999997,3
6428,129,0.167488,2016-07-06 18:28:02,45.0,5600,0.00046259999999999997,3
6429,130,0.159969,2016-07-06 18:28:02,45.0,5831,0.00046259999999999997,3
6430,131,0.15984600000000002,2016-07-06 18:28:02,45.0,6065,0.00046259999999999997,3
6431,132,0.16425,2016-07-06 18:28:02,45.0,6303,0.00046259999999999997,3
6432,133,0.161211,2016-07-06 18:28:02,45.0,6545,0.00046259999999999997,3
6433,134,0.156724,2016-07-06 18:28:02,45.0,6790,0.00046259999999999997,3
6434,135,0.167076,2016-07-06 18:28:02,45.0,7039,0.00046259999999999997,3
6435,136,0.166176,2016-07-06 18:28:02,45.0,7291,0.00046259999999999997,3
6436,137,0.166415,2016-07-06 18:28:02,45.0,7548,0.00046259999999999997,3
6437,138,0.167149,2016-07-06 18:28:02,45.0,7808,0.00046259999999999997,3
6438,139,0.166138,2016-07-06 18:28:02,45.0,8072,0.00046259999999999997,3
6439,140,0.168388,2016-07-06 18:28:02,45.0,8340,0.00046259999999999997,3
6720,1,0.150917,2016-07-06 18:28:39,48.0,2,0.00046259999999999997,3
6721,2,0.153539,2016-07-06 18:28:39,48.0,4,0.00046259999999999997,3
6722,3,0.155447,2016-07-06 18:28:39,48.0,6,0.00046259999999999997,3
6723,4,0.153859,2016-07-06 18:28:39,48.0,8,0.00046259999999999997,3
6724,5,0.151543,2016-07-06 18:28:39,48.0,10,0.00046259999999999997,3
6725,6,0.15122,2016-07-06 18:28:39,48.0,12,0.00046259999999999997,3
6726,7,0.159235,2016-07-06 18:28:39,48.0,14,0.00046259999999999997,3
6727,8,0.156835,2016-07-06 18:28:39,48.0,16,0.00046259999999999997,3
6728,9,0.157681,2016-07-06 18:28:39,48.0,18,0.00046259999999999997,3
6729,10,0.159492,2016-07-06 18:28:39,48.0,20,0.00046259999999999997,3
6730,11,0.15715,2016-07-06 18:28:39,48.0,22,0.00046259999999999997,3
6731,12,0.17010999999999998,2016-07-06 18:28:39,48.0,24,0.00046259999999999997,3
6732,13,0.159619,2016-07-06 18:28:39,48.0,26,0.00046259999999999997,3
6733,14,0.169718,2016-07-06 18:28:39,48.0,28,0.00046259999999999997,3
6734,15,0.166542,2016-07-06 18:28:39,48.0,30,0.00046259999999999997,3
6735,16,0.15855,2016-07-06 18:28:39,48.0,32,0.00046259999999999997,3
6736,17,0.163304,2016-07-06 18:28:39,48.0,34,0.00046259999999999997,3
6737,18,0.16305,2016-07-06 18:28:39,48.0,36,0.00046259999999999997,3
6738,19,0.167026,2016-07-06 18:28:39,48.0,38,0.00046259999999999997,3
6739,20,0.160692,2016-07-06 18:28:39,48.0,40,0.00046259999999999997,3
6740,21,0.17238699999999998,2016-07-06 18:28:39,48.0,42,0.00046259999999999997,3
6741,22,0.16758,2016-07-06 18:28:39,48.0,44,0.00046259999999999997,3
6742,23,0.166615,2016-07-06 18:28:39,48.0,46,0.00046259999999999997,3
6743,24,0.167957,2016-07-06 18:28:39,48.0,48,0.00046259999999999997,3
6744,25,0.165772,2016-07-06 18:28:39,48.0,50,0.00046259999999999997,3
6745,26,0.177152,2016-07-06 18:28:39,48.0,52,0.00046259999999999997,3
6746,27,0.171329,2016-07-06 18:28:39,48.0,54,0.00046259999999999997,3
6747,28,0.176117,2016-07-06 18:28:39,48.0,56,0.00046259999999999997,3
6748,29,0.172464,2016-07-06 18:28:39,48.0,58,0.00046259999999999997,3
6749,30,0.168926,2016-07-06 18:28:39,48.0,60,0.00046259999999999997,3
6750,31,0.173398,2016-07-06 18:28:39,48.0,62,0.00046259999999999997,3
6751,32,0.169222,2016-07-06 18:28:39,48.0,64,0.00046259999999999997,3
6752,33,0.17593699999999998,2016-07-06 18:28:39,48.0,66,0.00046259999999999997,3
6753,34,0.17544400000000002,2016-07-06 18:28:39,48.0,68,0.00046259999999999997,3
6754,35,0.17134100000000002,2016-07-06 18:28:39,48.0,70,0.00046259999999999997,3
6755,36,0.173018,2016-07-06 18:28:39,48.0,72,0.00046259999999999997,3
6756,37,0.169164,2016-07-06 18:28:39,48.0,74,0.00046259999999999997,3
6757,38,0.167045,2016-07-06 18:28:39,48.0,76,0.00046259999999999997,3
6758,39,0.17018,2016-07-06 18:28:39,48.0,78,0.00046259999999999997,3
6759,40,0.16755699999999998,2016-07-06 18:28:39,48.0,80,0.00046259999999999997,3
6760,41,0.170407,2016-07-06 18:28:39,48.0,82,0.00046259999999999997,3
6761,42,0.174479,2016-07-06 18:28:39,48.0,84,0.00046259999999999997,3
6762,43,0.177313,2016-07-06 18:28:39,48.0,86,0.00046259999999999997,3
6763,44,0.17135999999999998,2016-07-06 18:28:39,48.0,88,0.00046259999999999997,3
6764,45,0.168541,2016-07-06 18:28:39,48.0,90,0.00046259999999999997,3
6765,46,0.171806,2016-07-06 18:28:39,48.0,92,0.00046259999999999997,3
6766,47,0.16888,2016-07-06 18:28:39,48.0,94,0.00046259999999999997,3
6767,48,0.171718,2016-07-06 18:28:39,48.0,96,0.00046259999999999997,3
6768,49,0.16956,2016-07-06 18:28:39,48.0,98,0.00046259999999999997,3
6769,50,0.173325,2016-07-06 18:28:39,48.0,100,0.00046259999999999997,3
6770,51,0.17798599999999998,2016-07-06 18:28:39,48.0,102,0.00046259999999999997,3
6771,52,0.173429,2016-07-06 18:28:39,48.0,104,0.00046259999999999997,3
6772,53,0.175037,2016-07-06 18:28:39,48.0,106,0.00046259999999999997,3
6773,54,0.17914000000000002,2016-07-06 18:28:39,48.0,108,0.00046259999999999997,3
6774,55,0.173206,2016-07-06 18:28:39,48.0,110,0.00046259999999999997,3
6775,56,0.174671,2016-07-06 18:28:39,48.0,112,0.00046259999999999997,3
6776,57,0.17471,2016-07-06 18:28:39,48.0,114,0.00046259999999999997,3
6777,58,0.176671,2016-07-06 18:28:39,48.0,116,0.00046259999999999997,3
6778,59,0.17538299999999998,2016-07-06 18:28:39,48.0,118,0.00046259999999999997,3
6779,60,0.167061,2016-07-06 18:28:39,48.0,120,0.00046259999999999997,3
6780,61,0.177252,2016-07-06 18:28:39,48.0,122,0.00046259999999999997,3
6781,62,0.17663299999999998,2016-07-06 18:28:39,48.0,124,0.00046259999999999997,3
6782,63,0.176763,2016-07-06 18:28:39,48.0,126,0.00046259999999999997,3
6783,64,0.176183,2016-07-06 18:28:39,48.0,128,0.00046259999999999997,3
6784,65,0.17636,2016-07-06 18:28:39,48.0,130,0.00046259999999999997,3
6785,66,0.17561,2016-07-06 18:28:39,48.0,132,0.00046259999999999997,3
6786,67,0.175775,2016-07-06 18:28:39,48.0,134,0.00046259999999999997,3
6787,68,0.171245,2016-07-06 18:28:39,48.0,136,0.00046259999999999997,3
6788,69,0.175406,2016-07-06 18:28:39,48.0,138,0.00046259999999999997,3
6789,70,0.180275,2016-07-06 18:28:39,48.0,140,0.00046259999999999997,3
6790,71,0.17526,2016-07-06 18:28:39,48.0,142,0.00046259999999999997,3
6791,72,0.18049400000000002,2016-07-06 18:28:39,48.0,144,0.00046259999999999997,3
6792,73,0.17651,2016-07-06 18:28:39,48.0,146,0.00046259999999999997,3
6793,74,0.182763,2016-07-06 18:28:39,48.0,148,0.00046259999999999997,3
6794,75,0.171749,2016-07-06 18:28:39,48.0,150,0.00046259999999999997,3
6795,76,0.173252,2016-07-06 18:28:39,48.0,152,0.00046259999999999997,3
6796,77,0.17131400000000002,2016-07-06 18:28:39,48.0,154,0.00046259999999999997,3
6797,78,0.17854,2016-07-06 18:28:39,48.0,156,0.00046259999999999997,3
6798,79,0.170626,2016-07-06 18:28:39,48.0,158,0.00046259999999999997,3
6799,80,0.172872,2016-07-06 18:28:39,48.0,160,0.00046259999999999997,3
6800,81,0.173325,2016-07-06 18:28:39,48.0,162,0.00046259999999999997,3
6801,82,0.177706,2016-07-06 18:28:39,48.0,164,0.00046259999999999997,3
6802,83,0.173006,2016-07-06 18:28:39,48.0,166,0.00046259999999999997,3
6803,84,0.17276,2016-07-06 18:28:39,48.0,168,0.00046259999999999997,3
6804,85,0.17698699999999998,2016-07-06 18:28:39,48.0,170,0.00046259999999999997,3
6805,86,0.179778,2016-07-06 18:28:39,48.0,172,0.00046259999999999997,3
6806,87,0.175241,2016-07-06 18:28:39,48.0,174,0.00046259999999999997,3
6807,88,0.17165999999999998,2016-07-06 18:28:39,48.0,176,0.00046259999999999997,3
6808,89,0.174137,2016-07-06 18:28:39,48.0,178,0.00046259999999999997,3
6809,90,0.175548,2016-07-06 18:28:39,48.0,180,0.00046259999999999997,3
6810,91,0.179921,2016-07-06 18:28:39,48.0,182,0.00046259999999999997,3
6811,92,0.17413299999999998,2016-07-06 18:28:39,48.0,184,0.00046259999999999997,3
6812,93,0.179386,2016-07-06 18:28:39,48.0,186,0.00046259999999999997,3
6813,94,0.17648699999999998,2016-07-06 18:28:39,48.0,188,0.00046259999999999997,3
6814,95,0.172033,2016-07-06 18:28:39,48.0,190,0.00046259999999999997,3
6815,96,0.179394,2016-07-06 18:28:39,48.0,192,0.00046259999999999997,3
6816,97,0.178871,2016-07-06 18:28:39,48.0,194,0.00046259999999999997,3
6817,98,0.17461,2016-07-06 18:28:39,48.0,196,0.00046259999999999997,3
6818,99,0.180094,2016-07-06 18:28:39,48.0,198,0.00046259999999999997,3
6819,100,0.171818,2016-07-06 18:28:39,48.0,200,0.00046259999999999997,3
6820,101,0.173179,2016-07-06 18:28:39,48.0,350,0.00046259999999999997,3
6821,102,0.169053,2016-07-06 18:28:39,48.0,502,0.00046259999999999997,3
6822,103,0.164673,2016-07-06 18:28:39,48.0,657,0.00046259999999999997,3
6823,104,0.163192,2016-07-06 18:28:39,48.0,814,0.00046259999999999997,3
6824,105,0.160646,2016-07-06 18:28:39,48.0,973,0.00046259999999999997,3
6825,106,0.16891099999999998,2016-07-06 18:28:39,48.0,1134,0.00046259999999999997,3
6826,107,0.166165,2016-07-06 18:28:39,48.0,1298,0.00046259999999999997,3
6827,108,0.158566,2016-07-06 18:28:39,48.0,1465,0.00046259999999999997,3
6828,109,0.165453,2016-07-06 18:28:39,48.0,1634,0.00046259999999999997,3
6829,110,0.161177,2016-07-06 18:28:39,48.0,1805,0.00046259999999999997,3
6830,111,0.166876,2016-07-06 18:28:39,48.0,1979,0.00046259999999999997,3
6831,112,0.159442,2016-07-06 18:28:39,48.0,2156,0.00046259999999999997,3
6832,113,0.168011,2016-07-06 18:28:39,48.0,2336,0.00046259999999999997,3
6833,114,0.166461,2016-07-06 18:28:39,48.0,2518,0.00046259999999999997,3
6834,115,0.15926600000000002,2016-07-06 18:28:39,48.0,2702,0.00046259999999999997,3
6835,116,0.16348800000000002,2016-07-06 18:28:39,48.0,2890,0.00046259999999999997,3
6836,117,0.15693900000000002,2016-07-06 18:28:39,48.0,3080,0.00046259999999999997,3
6837,118,0.16059600000000002,2016-07-06 18:28:39,48.0,3273,0.00046259999999999997,3
6838,119,0.157158,2016-07-06 18:28:39,48.0,3470,0.00046259999999999997,3
6839,120,0.153805,2016-07-06 18:28:39,48.0,3669,0.00046259999999999997,3
6840,121,0.15901600000000002,2016-07-06 18:28:39,48.0,3871,0.00046259999999999997,3
6841,122,0.160485,2016-07-06 18:28:39,48.0,4076,0.00046259999999999997,3
6842,123,0.165496,2016-07-06 18:28:39,48.0,4284,0.00046259999999999997,3
6843,124,0.159027,2016-07-06 18:28:39,48.0,4495,0.00046259999999999997,3
6844,125,0.155854,2016-07-06 18:28:39,48.0,4709,0.00046259999999999997,3
6845,126,0.164634,2016-07-06 18:28:39,48.0,4927,0.00046259999999999997,3
6846,127,0.162481,2016-07-06 18:28:39,48.0,5148,0.00046259999999999997,3
6847,128,0.15342,2016-07-06 18:28:39,48.0,5372,0.00046259999999999997,3
6848,129,0.162642,2016-07-06 18:28:39,48.0,5600,0.00046259999999999997,3
6849,130,0.163927,2016-07-06 18:28:39,48.0,5831,0.00046259999999999997,3
6850,131,0.154824,2016-07-06 18:28:39,48.0,6065,0.00046259999999999997,3
6851,132,0.161358,2016-07-06 18:28:39,48.0,6303,0.00046259999999999997,3
6852,133,0.160027,2016-07-06 18:28:39,48.0,6545,0.00046259999999999997,3
6853,134,0.16498800000000002,2016-07-06 18:28:39,48.0,6790,0.00046259999999999997,3
6854,135,0.161446,2016-07-06 18:28:39,48.0,7039,0.00046259999999999997,3
6855,136,0.161254,2016-07-06 18:28:39,48.0,7291,0.00046259999999999997,3
6856,137,0.160419,2016-07-06 18:28:39,48.0,7548,0.00046259999999999997,3
6857,138,0.16033499999999998,2016-07-06 18:28:39,48.0,7808,0.00046259999999999997,3
6858,139,0.162296,2016-07-06 18:28:39,48.0,8072,0.00046259999999999997,3
6859,140,0.15718900000000002,2016-07-06 18:28:39,48.0,8340,0.00046259999999999997,3
7140,1,0.15401199999999998,2016-07-06 18:29:15,51.0,2,0.00046259999999999997,3
7141,2,0.154112,2016-07-06 18:29:15,51.0,4,0.00046259999999999997,3
7142,3,0.16325699999999999,2016-07-06 18:29:15,51.0,6,0.00046259999999999997,3
7143,4,0.158669,2016-07-06 18:29:15,51.0,8,0.00046259999999999997,3
7144,5,0.157058,2016-07-06 18:29:15,51.0,10,0.00046259999999999997,3
7145,6,0.153916,2016-07-06 18:29:15,51.0,12,0.00046259999999999997,3
7146,7,0.165996,2016-07-06 18:29:15,51.0,14,0.00046259999999999997,3
7147,8,0.160492,2016-07-06 18:29:15,51.0,16,0.00046259999999999997,3
7148,9,0.156331,2016-07-06 18:29:15,51.0,18,0.00046259999999999997,3
7149,10,0.16498,2016-07-06 18:29:15,51.0,20,0.00046259999999999997,3
7150,11,0.161992,2016-07-06 18:29:15,51.0,22,0.00046259999999999997,3
7151,12,0.16658399999999998,2016-07-06 18:29:15,51.0,24,0.00046259999999999997,3
7152,13,0.17021,2016-07-06 18:29:15,51.0,26,0.00046259999999999997,3
7153,14,0.17034100000000002,2016-07-06 18:29:15,51.0,28,0.00046259999999999997,3
7154,15,0.167638,2016-07-06 18:29:15,51.0,30,0.00046259999999999997,3
7155,16,0.164457,2016-07-06 18:29:15,51.0,32,0.00046259999999999997,3
7156,17,0.165484,2016-07-06 18:29:15,51.0,34,0.00046259999999999997,3
7157,18,0.17599,2016-07-06 18:29:15,51.0,36,0.00046259999999999997,3
7158,19,0.163415,2016-07-06 18:29:15,51.0,38,0.00046259999999999997,3
7159,20,0.173733,2016-07-06 18:29:15,51.0,40,0.00046259999999999997,3
7160,21,0.169153,2016-07-06 18:29:15,51.0,42,0.00046259999999999997,3
7161,22,0.16935699999999998,2016-07-06 18:29:15,51.0,44,0.00046259999999999997,3
7162,23,0.165453,2016-07-06 18:29:15,51.0,46,0.00046259999999999997,3
7163,24,0.167192,2016-07-06 18:29:15,51.0,48,0.00046259999999999997,3
7164,25,0.176871,2016-07-06 18:29:15,51.0,50,0.00046259999999999997,3
7165,26,0.163069,2016-07-06 18:29:15,51.0,52,0.00046259999999999997,3
7166,27,0.179029,2016-07-06 18:29:15,51.0,54,0.00046259999999999997,3
7167,28,0.17357899999999998,2016-07-06 18:29:15,51.0,56,0.00046259999999999997,3
7168,29,0.16960699999999998,2016-07-06 18:29:15,51.0,58,0.00046259999999999997,3
7169,30,0.162046,2016-07-06 18:29:15,51.0,60,0.00046259999999999997,3
7170,31,0.178244,2016-07-06 18:29:15,51.0,62,0.00046259999999999997,3
7171,32,0.174064,2016-07-06 18:29:15,51.0,64,0.00046259999999999997,3
7172,33,0.178313,2016-07-06 18:29:15,51.0,66,0.00046259999999999997,3
7173,34,0.175575,2016-07-06 18:29:15,51.0,68,0.00046259999999999997,3
7174,35,0.174679,2016-07-06 18:29:15,51.0,70,0.00046259999999999997,3
7175,36,0.17053,2016-07-06 18:29:15,51.0,72,0.00046259999999999997,3
7176,37,0.17426,2016-07-06 18:29:15,51.0,74,0.00046259999999999997,3
7177,38,0.17622100000000002,2016-07-06 18:29:15,51.0,76,0.00046259999999999997,3
7178,39,0.171949,2016-07-06 18:29:15,51.0,78,0.00046259999999999997,3
7179,40,0.175948,2016-07-06 18:29:15,51.0,80,0.00046259999999999997,3
7180,41,0.177379,2016-07-06 18:29:15,51.0,82,0.00046259999999999997,3
7181,42,0.180305,2016-07-06 18:29:15,51.0,84,0.00046259999999999997,3
7182,43,0.178763,2016-07-06 18:29:15,51.0,86,0.00046259999999999997,3
7183,44,0.17486400000000002,2016-07-06 18:29:15,51.0,88,0.00046259999999999997,3
7184,45,0.180728,2016-07-06 18:29:15,51.0,90,0.00046259999999999997,3
7185,46,0.170995,2016-07-06 18:29:15,51.0,92,0.00046259999999999997,3
7186,47,0.181205,2016-07-06 18:29:15,51.0,94,0.00046259999999999997,3
7187,48,0.176602,2016-07-06 18:29:15,51.0,96,0.00046259999999999997,3
7188,49,0.179094,2016-07-06 18:29:15,51.0,98,0.00046259999999999997,3
7189,50,0.170503,2016-07-06 18:29:15,51.0,100,0.00046259999999999997,3
7190,51,0.178759,2016-07-06 18:29:15,51.0,102,0.00046259999999999997,3
7191,52,0.175929,2016-07-06 18:29:15,51.0,104,0.00046259999999999997,3
7192,53,0.186132,2016-07-06 18:29:15,51.0,106,0.00046259999999999997,3
7193,54,0.178771,2016-07-06 18:29:15,51.0,108,0.00046259999999999997,3
7194,55,0.174318,2016-07-06 18:29:15,51.0,110,0.00046259999999999997,3
7195,56,0.17356400000000002,2016-07-06 18:29:15,51.0,112,0.00046259999999999997,3
7196,57,0.17222200000000001,2016-07-06 18:29:15,51.0,114,0.00046259999999999997,3
7197,58,0.172914,2016-07-06 18:29:15,51.0,116,0.00046259999999999997,3
7198,59,0.176556,2016-07-06 18:29:15,51.0,118,0.00046259999999999997,3
7199,60,0.178825,2016-07-06 18:29:15,51.0,120,0.00046259999999999997,3
7200,61,0.176967,2016-07-06 18:29:15,51.0,122,0.00046259999999999997,3
7201,62,0.173456,2016-07-06 18:29:15,51.0,124,0.00046259999999999997,3
7202,63,0.182617,2016-07-06 18:29:15,51.0,126,0.00046259999999999997,3
7203,64,0.18199,2016-07-06 18:29:15,51.0,128,0.00046259999999999997,3
7204,65,0.17820899999999998,2016-07-06 18:29:15,51.0,130,0.00046259999999999997,3
7205,66,0.180298,2016-07-06 18:29:15,51.0,132,0.00046259999999999997,3
7206,67,0.177025,2016-07-06 18:29:15,51.0,134,0.00046259999999999997,3
7207,68,0.172868,2016-07-06 18:29:15,51.0,136,0.00046259999999999997,3
7208,69,0.182101,2016-07-06 18:29:15,51.0,138,0.00046259999999999997,3
7209,70,0.179713,2016-07-06 18:29:15,51.0,140,0.00046259999999999997,3
7210,71,0.180775,2016-07-06 18:29:15,51.0,142,0.00046259999999999997,3
7211,72,0.17140999999999998,2016-07-06 18:29:15,51.0,144,0.00046259999999999997,3
7212,73,0.181309,2016-07-06 18:29:15,51.0,146,0.00046259999999999997,3
7213,74,0.179367,2016-07-06 18:29:15,51.0,148,0.00046259999999999997,3
7214,75,0.176729,2016-07-06 18:29:15,51.0,150,0.00046259999999999997,3
7215,76,0.17715999999999998,2016-07-06 18:29:15,51.0,152,0.00046259999999999997,3
7216,77,0.182063,2016-07-06 18:29:15,51.0,154,0.00046259999999999997,3
7217,78,0.17629,2016-07-06 18:29:15,51.0,156,0.00046259999999999997,3
7218,79,0.17568699999999998,2016-07-06 18:29:15,51.0,158,0.00046259999999999997,3
7219,80,0.177725,2016-07-06 18:29:15,51.0,160,0.00046259999999999997,3
7220,81,0.17765999999999998,2016-07-06 18:29:15,51.0,162,0.00046259999999999997,3
7221,82,0.16503800000000002,2016-07-06 18:29:15,51.0,164,0.00046259999999999997,3
7222,83,0.17962899999999998,2016-07-06 18:29:15,51.0,166,0.00046259999999999997,3
7223,84,0.17890899999999998,2016-07-06 18:29:15,51.0,168,0.00046259999999999997,3
7224,85,0.176271,2016-07-06 18:29:15,51.0,170,0.00046259999999999997,3
7225,86,0.182013,2016-07-06 18:29:15,51.0,172,0.00046259999999999997,3
7226,87,0.173925,2016-07-06 18:29:15,51.0,174,0.00046259999999999997,3
7227,88,0.18448599999999998,2016-07-06 18:29:15,51.0,176,0.00046259999999999997,3
7228,89,0.178129,2016-07-06 18:29:15,51.0,178,0.00046259999999999997,3
7229,90,0.175287,2016-07-06 18:29:15,51.0,180,0.00046259999999999997,3
7230,91,0.17609,2016-07-06 18:29:15,51.0,182,0.00046259999999999997,3
7231,92,0.176548,2016-07-06 18:29:15,51.0,184,0.00046259999999999997,3
7232,93,0.182359,2016-07-06 18:29:15,51.0,186,0.00046259999999999997,3
7233,94,0.172029,2016-07-06 18:29:15,51.0,188,0.00046259999999999997,3
7234,95,0.171149,2016-07-06 18:29:15,51.0,190,0.00046259999999999997,3
7235,96,0.177671,2016-07-06 18:29:15,51.0,192,0.00046259999999999997,3
7236,97,0.177006,2016-07-06 18:29:15,51.0,194,0.00046259999999999997,3
7237,98,0.181132,2016-07-06 18:29:15,51.0,196,0.00046259999999999997,3
7238,99,0.181482,2016-07-06 18:29:15,51.0,198,0.00046259999999999997,3
7239,100,0.182074,2016-07-06 18:29:15,51.0,200,0.00046259999999999997,3
7240,101,0.181032,2016-07-06 18:29:15,51.0,350,0.00046259999999999997,3
7241,102,0.170241,2016-07-06 18:29:15,51.0,502,0.00046259999999999997,3
7242,103,0.16888,2016-07-06 18:29:15,51.0,657,0.00046259999999999997,3
7243,104,0.162931,2016-07-06 18:29:15,51.0,814,0.00046259999999999997,3
7244,105,0.163073,2016-07-06 18:29:15,51.0,973,0.00046259999999999997,3
7245,106,0.172099,2016-07-06 18:29:15,51.0,1134,0.00046259999999999997,3
7246,107,0.162354,2016-07-06 18:29:15,51.0,1298,0.00046259999999999997,3
7247,108,0.1622,2016-07-06 18:29:15,51.0,1465,0.00046259999999999997,3
7248,109,0.16355,2016-07-06 18:29:15,51.0,1634,0.00046259999999999997,3
7249,110,0.15518099999999999,2016-07-06 18:29:15,51.0,1805,0.00046259999999999997,3
7250,111,0.159416,2016-07-06 18:29:15,51.0,1979,0.00046259999999999997,3
7251,112,0.166134,2016-07-06 18:29:15,51.0,2156,0.00046259999999999997,3
7252,113,0.16592200000000001,2016-07-06 18:29:15,51.0,2336,0.00046259999999999997,3
7253,114,0.16154200000000002,2016-07-06 18:29:15,51.0,2518,0.00046259999999999997,3
7254,115,0.164103,2016-07-06 18:29:15,51.0,2702,0.00046259999999999997,3
7255,116,0.164776,2016-07-06 18:29:15,51.0,2890,0.00046259999999999997,3
7256,117,0.15886199999999998,2016-07-06 18:29:15,51.0,3080,0.00046259999999999997,3
7257,118,0.158993,2016-07-06 18:29:15,51.0,3273,0.00046259999999999997,3
7258,119,0.165634,2016-07-06 18:29:15,51.0,3470,0.00046259999999999997,3
7259,120,0.164319,2016-07-06 18:29:15,51.0,3669,0.00046259999999999997,3
7260,121,0.158435,2016-07-06 18:29:15,51.0,3871,0.00046259999999999997,3
7261,122,0.169491,2016-07-06 18:29:15,51.0,4076,0.00046259999999999997,3
7262,123,0.165203,2016-07-06 18:29:15,51.0,4284,0.00046259999999999997,3
7263,124,0.163319,2016-07-06 18:29:15,51.0,4495,0.00046259999999999997,3
7264,125,0.159058,2016-07-06 18:29:15,51.0,4709,0.00046259999999999997,3
7265,126,0.160027,2016-07-06 18:29:15,51.0,4927,0.00046259999999999997,3
7266,127,0.160958,2016-07-06 18:29:15,51.0,5148,0.00046259999999999997,3
7267,128,0.159339,2016-07-06 18:29:15,51.0,5372,0.00046259999999999997,3
7268,129,0.167649,2016-07-06 18:29:15,51.0,5600,0.00046259999999999997,3
7269,130,0.166388,2016-07-06 18:29:15,51.0,5831,0.00046259999999999997,3
7270,131,0.16592200000000001,2016-07-06 18:29:15,51.0,6065,0.00046259999999999997,3
7271,132,0.15898099999999998,2016-07-06 18:29:15,51.0,6303,0.00046259999999999997,3
7272,133,0.16465,2016-07-06 18:29:15,51.0,6545,0.00046259999999999997,3
7273,134,0.162092,2016-07-06 18:29:15,51.0,6790,0.00046259999999999997,3
7274,135,0.160969,2016-07-06 18:29:15,51.0,7039,0.00046259999999999997,3
7275,136,0.15862300000000001,2016-07-06 18:29:15,51.0,7291,0.00046259999999999997,3
7276,137,0.16584200000000002,2016-07-06 18:29:15,51.0,7548,0.00046259999999999997,3
7277,138,0.16303800000000002,2016-07-06 18:29:15,51.0,7808,0.00046259999999999997,3
7278,139,0.159504,2016-07-06 18:29:15,51.0,8072,0.00046259999999999997,3
7279,140,0.158385,2016-07-06 18:29:15,51.0,8340,0.00046259999999999997,3
7560,1,0.15632000000000001,2016-07-06 18:29:52,54.0,2,0.00046259999999999997,3
7561,2,0.160027,2016-07-06 18:29:52,54.0,4,0.00046259999999999997,3
7562,3,0.156074,2016-07-06 18:29:52,54.0,6,0.00046259999999999997,3
7563,4,0.156301,2016-07-06 18:29:52,54.0,8,0.00046259999999999997,3
7564,5,0.16380699999999998,2016-07-06 18:29:52,54.0,10,0.00046259999999999997,3
7565,6,0.1607,2016-07-06 18:29:52,54.0,12,0.00046259999999999997,3
7566,7,0.15722,2016-07-06 18:29:52,54.0,14,0.00046259999999999997,3
7567,8,0.154451,2016-07-06 18:29:52,54.0,16,0.00046259999999999997,3
7568,9,0.160208,2016-07-06 18:29:52,54.0,18,0.00046259999999999997,3
7569,10,0.160273,2016-07-06 18:29:52,54.0,20,0.00046259999999999997,3
7570,11,0.168768,2016-07-06 18:29:52,54.0,22,0.00046259999999999997,3
7571,12,0.162992,2016-07-06 18:29:52,54.0,24,0.00046259999999999997,3
