,fo,fm,sigma,fvfm,rsq,bias,chi,fo_err,fm_err,sigma_err,nfl,datetime
25,0.17349626314311564,0.21240488176606642,123.68410986576868,0.18318137652694375,0.8072746414711177,0.04934679430679272,0.010881707287403683,0.0022206531235712166,0.0011511427419685716,15.69772843599183,100.0,2016-07-06 18:10:26
26,0.18237538297818284,0.23025954705057622,200.45868556542177,0.2079573450297619,0.7512447098662514,0.04569839772393026,0.021077014233030014,0.0032790603554333107,0.0015185109987841026,28.999467749861438,100.0,2016-07-06 18:11:11
27,0.1713733273658006,0.20375807916753289,153.12201911666153,0.15893726488805907,0.7239968647329278,0.050731145821197504,0.01153583540325999,0.0024474955616639103,0.0009248481403585719,22.40521600142057,100.0,2016-07-06 18:11:23
28,0.1580183629655598,0.18743275873372706,110.57097666987518,0.15693305677666672,0.808739720437826,0.05509692441301605,0.0063770767312709455,0.0017515026096039474,0.0006553214485529525,12.69330102596461,100.0,2016-07-06 18:11:35
29,0.18438139131647346,0.23348684445792617,200.99667275046957,0.21031357571968642,0.8133559739704669,0.04507047764406422,0.014835047863296593,0.002796246154031876,0.0012909184101598332,24.149271961151296,100.0,2016-07-06 18:11:48
30,0.17149771547202006,0.20428288720136406,110.37177833147311,0.16048907560733303,0.7673074750988638,0.051224580349900385,0.010662795863224574,0.0020499477159225715,0.0012788278081511733,16.764773206571938,100.0,2016-07-06 18:12:00
31,0.15745093553693243,0.18486189517190038,100.0001647372402,0.14827804080164222,0.781551566168357,0.05593350567318575,0.006982412998975982,0.0017383962238834982,0.0007496646874959632,12.982638337958344,100.0,2016-07-06 18:12:12
32,0.18183843582282136,0.22633325065528842,216.4672771560232,0.1965898280683197,0.7777374128506069,0.046183659020205166,0.015213971043516007,0.00287243270386819,0.0011887815672135505,28.126406374228463,100.0,2016-07-06 18:12:24
33,0.16605475876617415,0.20204290549424223,156.42883618421578,0.17812130864002873,0.723800293934586,0.0513488538903886,0.01434647675210247,0.0027319571970867524,0.0010026673647157733,22.722779554030442,100.0,2016-07-06 18:12:36
34,0.15595066760023052,0.18322809994209974,100.32275781519178,0.14887144684952205,0.7939170158213078,0.05643271874977509,0.006461221017963666,0.0016681248840884786,0.0007159432861249342,12.530907471131101,100.0,2016-07-06 18:12:48
35,0.18105794723178545,0.22531051856595832,229.91601442267176,0.19640703690102332,0.7831418510619572,0.04627491754984734,0.01439531499797322,0.0028491409015688955,0.0010825287510873027,28.724005677356626,100.0,2016-07-06 18:13:01
36,0.1718744982967169,0.20525013090535998,104.67844840518116,0.16260955577189115,0.681552455941709,0.05114852590596006,0.01701173084182783,0.0025589320220977393,0.0017447116734370435,20.376580470598462,100.0,2016-07-06 18:13:13
37,0.15716476794335257,0.18436838110399956,106.67286222482545,0.1475503174554742,0.7577494448193532,0.0559636076768661,0.007615746914632312,0.0018701732417887528,0.0007352888505791497,14.43356074777348,100.0,2016-07-06 18:13:25
38,0.1819513074355746,0.22916813422746965,250.9592006808391,0.20603574293199142,0.7176251778662672,0.045451411505818495,0.0218076114667526,0.0036890631284141645,0.0012475080783498954,36.32094711055975,100.0,2016-07-06 18:13:37
39,0.17005553722841082,0.2054316061323117,141.3651605974239,0.17220363297513394,0.7378800668272616,0.05061722036680874,0.013512890593093145,0.00254254418728535,0.0010745858605345612,20.617264755770766,100.0,2016-07-06 18:13:49
40,0.15614574572064732,0.1858708439215921,100.00712084136902,0.15992340473519356,0.7505516457523133,0.05579566727054625,0.00984414222282792,0.00205557966835966,0.0008866074523371627,14.15700162472957,100.0,2016-07-06 18:14:01
41,0.16766961867422953,0.19395837855540574,124.96518366484224,0.13553815038553035,0.7172226233844199,0.053333548028994246,0.008957571037050397,0.001932850637808474,0.0009848750605698704,20.264953999849094,100.0,2016-07-06 18:27:14
42,0.15558886944894362,0.1766824838494901,120.75374303493639,0.11938712848589685,0.6147714425784542,0.05787833966417147,0.008751315349600634,0.0020794927528170427,0.0006926421675541701,21.916388087383137,100.0,2016-07-06 18:27:26
43,0.18081964394354386,0.2147211812924606,294.68005456124155,0.1578863209714798,0.6129410843564673,0.04781113383781108,0.017522898947609732,0.003446459245505997,0.0009591630395127687,51.65474914597163,100.0,2016-07-06 18:27:38
44,0.1669591072924571,0.19702918192682148,131.67181043638084,0.15261736530750394,0.7086154125481987,0.05265081145033417,0.011852864199292757,0.0022859966681582173,0.0010748071223982644,21.287326773056584,100.0,2016-07-06 18:27:50
45,0.15937210284570394,0.17739554320390996,100.00742836922026,0.10160029971828947,0.5574809343840939,0.057668165163918886,0.008872530590898322,0.0019281413257971622,0.0008307487804565433,21.886789309456397,100.0,2016-07-06 18:28:02
46,0.17777572986840143,0.21275212736579305,240.80866362764732,0.16439975444877847,0.6188312530946536,0.04859779733207519,0.020051831922349946,0.003392883479425905,0.0012117485453908114,44.179390401077434,100.0,2016-07-06 18:28:15
47,0.16057400620519177,0.19093711800804167,169.13402921081433,0.15902152561856045,0.6927711912745911,0.05397812479984964,0.012014471808833088,0.0025222821097732966,0.0008354081061023291,25.810801740331307,100.0,2016-07-06 18:28:27
48,0.14892081153607353,0.17594433049703073,114.59781060365735,0.15359130291165166,0.7812682013413838,0.05859176948941689,0.006690239504566122,0.0017626418006163138,0.0006284592942310596,14.135392640190286,100.0,2016-07-06 18:28:39
49,0.18122081887224317,0.2124611238557633,212.7831272552907,0.14704010040316223,0.6322255488906947,0.048660930256866075,0.01651454194331864,0.002868662098324576,0.001217003936202366,39.73073983054155,100.0,2016-07-06 18:28:51
50,0.15946906355428567,0.19366339788343198,200.7289051775995,0.17656580800946312,0.7381874823566285,0.0531233259116872,0.010849932878106738,0.0026157315230645175,0.0007059441798868592,26.18681275154994,100.0,2016-07-06 18:29:03
51,0.15307694387704746,0.17824716018960865,114.67763243152685,0.14120963434024209,0.6820118954228065,0.05769703872050999,0.009641484639767803,0.0021198502368868504,0.0007550634992659853,18.25761799520956,100.0,2016-07-06 18:29:15
52,0.18331737120971006,0.21477360979092547,154.71747128290326,0.14646230797087662,0.6588575223394594,0.048667867636335356,0.01596215108357657,0.0025208511600485466,0.0017808009889996347,32.05170386095313,100.0,2016-07-06 18:29:28
53,0.16311990078977662,0.19494648830015954,149.02697310497433,0.16325807039611534,0.7114341167475635,0.053127713794908105,0.012612641277071651,0.0024679912486644737,0.0009678215676459766,22.722695839843798,100.0,2016-07-06 18:29:40
54,0.15282102943920337,0.1772656260404453,129.67680890787125,0.13789812016721506,0.7226347545335532,0.05778701728833581,0.006934081900035389,0.0019105785525330072,0.0005821081159138605,18.03970427721595,100.0,2016-07-06 18:29:52
55,0.18142709044511732,0.21655320267555098,186.4268453923386,0.16220546173616773,0.6232899629756083,0.04815617006007845,0.021879000014457216,0.003191248021742009,0.0016556053580833836,37.67207797302434,100.0,2016-07-06 18:30:04
56,0.16676537684991197,0.19736373845462477,131.3204039531455,0.15503537703683884,0.7197970139907961,0.05259679181079025,0.011549803025854158,0.0022601025731965804,0.0010676700721758544,20.67792898785131,100.0,2016-07-06 18:30:16
57,0.15555097639227408,0.17976499845319302,111.01137210930973,0.1346982019262429,0.7467849872197337,0.057168784420036624,0.006462913789744498,0.001727525309542625,0.000642883887712674,15.237874045470566,100.0,2016-07-06 18:30:28
58,0.17818530490029266,0.21770514855215312,281.42847127587146,0.1815292101022275,0.6882267960718549,0.04741120130768431,0.01692602029056495,0.0033775265480631197,0.000991851910273332,42.2520796961946,100.0,2016-07-06 18:30:41
59,0.16870776081517141,0.19961405156879442,145.31850008360755,0.15483023620194164,0.7381629348834516,0.05182028947907857,0.01024664767467576,0.002228553386222497,0.0009059969138563918,20.914971555203575,100.0,2016-07-06 18:30:53
60,0.15812071970968766,0.18589034186561226,115.90141051801409,0.14938711649688824,0.7254081777427266,0.055397670573130275,0.009007567428359023,0.0021118180758439376,0.0007418325796132633,16.565153905639363,100.0,2016-07-06 18:31:05
61,0.18028291074068012,0.22456660983512078,226.3518125214983,0.19719627564825523,0.7086800452255535,0.04648450375810606,0.021575109823509662,0.0034614728303904363,0.001345241126804891,34.67784732517656,100.0,2016-07-06 18:31:17
62,0.16770539567993095,0.2073576450924711,115.06179638699079,0.19122636831093076,0.8178792940019911,0.050834503126618844,0.01116961037021112,0.0021464892586490858,0.0012496734679572363,14.634492847163939,100.0,2016-07-06 18:31:29
63,0.15824967614046026,0.1867922412158181,109.60647477323124,0.15280380432065174,0.7898349838948776,0.05525331825862712,0.006862144173869453,0.0017996341090905324,0.0006813223731969353,13.389754510933079,100.0,2016-07-06 18:31:41
64,0.18412826807571245,0.22618450538755844,180.0383633921104,0.18593774688405046,0.707110022437008,0.04647318182885294,0.020982512491528025,0.003139823057882312,0.0017209736048412747,30.689221011394036,100.0,2016-07-06 18:31:54
65,0.1663539112489475,0.20608177212226422,134.14683030061624,0.19277717026689278,0.7890963473608155,0.050818931297434054,0.012875295763066284,0.002443897428593991,0.0011172450974741787,17.33200503567158,100.0,2016-07-06 18:32:06
66,0.15364749160415847,0.1857607175647437,144.69747319570638,0.17287414896743553,0.7815217934345383,0.05532953776245277,0.007765663009253851,0.0021822381848915387,0.0005850606891546705,16.734178781569977,100.0,2016-07-06 18:32:18
67,0.18052391989244654,0.22853318800479117,190.23895015261976,0.21007569417592914,0.772616013807804,0.04618174061918423,0.01914324311319497,0.0030566244631363222,0.0015363641113384176,26.572040757448452,100.0,2016-07-06 18:32:30
68,0.16992823741368343,0.2083177863560239,144.96682770388205,0.1842835871764263,0.7426021510973345,0.05001170830092623,0.014700125631672277,0.002733840681877722,0.0011165668881733181,20.656632032062177,100.0,2016-07-06 18:32:42
69,0.15890534469549014,0.18802654113310954,100.00000000008515,0.15487811594110878,0.79450282524953,0.05507879001410631,0.0072164078261779145,0.0017771465904812952,0.0007662697442631785,12.4899221719137,100.0,2016-07-06 18:32:55
70,0.1820973883536794,0.2282279951066879,218.31644345063006,0.2021251018370652,0.70743766105877,0.045867828900078796,0.023851108958746328,0.003596620198335035,0.0014680977830204478,34.00881399446641,100.0,2016-07-06 18:33:07
71,0.16716604317814301,0.2068766240352293,143.4461038707154,0.19195296250737306,0.7985854042123954,0.0504648863477792,0.011620148282511285,0.002406128965106282,0.0009977409904539582,17.496892765328468,100.0,2016-07-06 18:33:19
72,0.15948304481750694,0.18564796647315182,105.93296197861841,0.14093836928415168,0.7391894695561456,0.05550916035884369,0.007820204880471608,0.001887611636601253,0.0007489459026518124,15.09606196438742,100.0,2016-07-06 18:33:31
73,0.17943409825938736,0.22593856411878793,204.3429601334907,0.205827925129907,0.759182146947075,0.046501421909468564,0.019349659873936532,0.0031318950617084114,0.0014074186355429055,28.690297399738746,100.0,2016-07-06 18:33:44
74,0.1655666675708096,0.20274995386160308,131.21792634296082,0.18339479532594496,0.7486604217842606,0.05158043728614919,0.014148862746578365,0.0025517179230876144,0.001207463701723269,19.211596990573348,100.0,2016-07-06 18:33:56
75,0.1581704342793887,0.18651323399819586,101.72411619721862,0.15196133331258047,0.8173582884930222,0.05545175129783898,0.005869100619258925,0.001612616755291119,0.0006784328997322157,11.720445926713788,100.0,2016-07-06 18:34:08
76,0.18167613375567687,0.22745067457234958,235.55302793979996,0.20125040694092258,0.7831161637893228,0.04584452580493153,0.01484168851336608,0.002960247850617748,0.0010895170177805896,29.164836286706567,100.0,2016-07-06 18:34:20
77,0.06136502648647839,0.06234720661494367,1648.1241280269792,0.01575339428647098,0.000717223195705663,0.16097332560099126,0.01916186267223656,0.006287178186717006,0.0003666982679997071,12609.76933897375,100.0,2016-07-06 18:36:39
78,0.06419254119116104,0.07209915201449878,2199.9999999999895,0.10966302102620791,0.017666507863982495,0.13913780026112668,0.014218962225480443,0.013456312062548057,0.00032963873080216243,3582.0011026700263,100.0,2016-07-06 18:36:51
79,0.06855980180058999,0.07557494630559004,2199.9878722675817,0.09282367832104127,0.009489999791826187,0.1325782426533479,0.00999650559749377,0.021000921802543943,0.00028142628096433864,5321.723414903854,100.0,2016-07-06 18:37:03
80,0.06130841824412376,0.06309710561654329,2199.9999999957354,0.028348168350063874,0.0016166006898515883,0.15905009322794167,0.0184171719438501,0.008353979901503323,0.0003564142167606792,11394.474665581552,100.0,2016-07-06 18:37:16
81,0.07648305057972753,0.07168516758537921,2199.9997337740997,-0.06692992645422627,0.006085208890962979,0.13973467883119772,0.015420261357175136,0.01400006417601086,0.00034284879998080944,6143.641577124796,100.0,2016-07-06 18:37:28
82,0.07933925959443239,0.07630724331378884,748.5577622285556,-0.03973431811938695,0.009919088671087484,0.13113278134469158,0.011272228605731736,0.005121638620013754,0.000312603819688524,1527.4301483161876,100.0,2016-07-06 18:37:40
83,0.056235923521956166,0.06239137668140771,2199.999999999409,0.09865871674676219,0.015768366870903883,0.16115801770501217,0.022532847868150917,0.009129503223421941,0.0003895498687701859,3617.869862482479,100.0,2016-07-06 18:37:52
84,0.0745321777726747,0.07154042200370271,155.03481105249696,-0.04181909590660701,0.03902238186628937,0.13906258488278064,0.017511695510686202,0.0018201525939863456,0.000676180199662467,181.32248709672092,100.0,2016-07-06 18:38:04
85,0.08042320805614338,0.07567271809637895,2199.9810208065205,-0.06277678507218508,0.0040686539831029656,0.1323078755612775,0.010951000737720306,0.02184848611179202,0.0002926541605867856,8176.875397774819,100.0,2016-07-06 18:38:16
86,0.05536443501026154,0.06258389914964883,2140.4225607334297,0.11535657313591662,0.012682456491374228,0.1612258179782482,0.04105908246418684,0.011837521549758053,0.0005217455398229768,3922.9089646474467,100.0,2016-07-06 18:38:29
87,0.33037382117981656,0.3992953784428107,312.903510670978,0.17260795136617257,0.7961406351849001,0.02572028359758919,0.014920776399105943,0.004512921268174715,0.001175416734496691,34.52439537531429,100.0,2016-07-06 19:12:52
88,0.27790655470257297,0.30337638422512464,447.02536753707346,0.08395455561778806,0.651700980864444,0.03314680228818168,0.0028828936940889,0.0026923131439437527,0.00034528246165120975,66.45060891457267,100.0,2016-07-06 19:13:04
89,0.22353413026744823,0.22049146816049664,100.00000000000001,-0.01379945506434209,0.22645592495454403,0.04522534836426843,0.0008498788285459443,0.0006741165616185841,0.00029063311952760195,45.34528881760499,100.0,2016-07-06 19:13:16
90,0.16901198430408115,0.21374211736717547,260.45378471363966,0.20927149788759206,0.746708730663658,0.04868502808204908,0.01760808936790694,0.0032669552366286422,0.0010534725920571715,34.57665875781612,100.0,2016-07-06 19:17:16
91,0.15776443953947522,0.1917565806846281,174.40075359443696,0.1772671426648869,0.6837756211242507,0.05390419600545547,0.015683871538431156,0.002903711636002054,0.0009243879768538489,26.937824972303407,100.0,2016-07-06 19:17:28
92,0.1501188969886179,0.1746596864352239,134.42192309616092,0.14050631801464636,0.7095151273643472,0.05862827701120404,0.007339613221765284,0.001992717971054204,0.0005817838705763055,19.13175695983295,100.0,2016-07-06 19:17:40
93,0.1709480431663531,0.21591393294249717,304.111180264774,0.20825839797990028,0.7237737013196166,0.047919065673562126,0.0179931758949611,0.003571523834938725,0.0009592340394155751,41.13650257296177,100.0,2016-07-06 19:21:40
94,0.15984782312721454,0.19067484130405926,194.10293309602844,0.16167323368942246,0.6401564145600902,0.05388057111148623,0.014575126591973927,0.0029523277810684255,0.000828501259519305,32.136711700779436,100.0,2016-07-06 19:21:52
95,0.15296332836069393,0.17786202755091743,174.6021794599269,0.13998884153671096,0.6637273286412086,0.05725799880607857,0.007772273594021358,0.0023482366322331023,0.0005160236579502387,26.314465711937515,100.0,2016-07-06 19:22:04
96,0.17781769849195755,0.2249595886902147,253.95273278900586,0.20955714967622419,0.7331773684168521,0.046309997541935995,0.020291010756645158,0.003553632998210797,0.0011820545760128202,35.20734621849314,100.0,2016-07-06 19:26:05
97,0.15696787858102515,0.19481251804180466,213.8496205886252,0.19426184642127803,0.7506537531183304,0.05287294749449475,0.012026123929454017,0.002834625825301441,0.0007125549491475012,26.67462546987523,100.0,2016-07-06 19:26:17
98,0.15509581866450797,0.17889254784012723,115.60052708889167,0.13302247333905676,0.6688224537596739,0.05737670180307755,0.00890792928186268,0.0020687298863688985,0.0007292589193377465,18.91747959200699,100.0,2016-07-06 19:26:29
99,0.1817067582915073,0.22472030181714991,192.52199057476005,0.19140924597298656,0.7392540902578981,0.046698387667010385,0.018362589184118983,0.0030074762606392496,0.0014837874101872295,29.25927795877739,100.0,2016-07-06 19:30:29
100,0.1613967889216736,0.19315689206381306,259.2411299904461,0.1644264556278266,0.6412392304625865,0.052842716581758216,0.012128541390567548,0.0031769732210965296,0.0006573088908703664,40.755124814355995,100.0,2016-07-06 19:30:41
101,0.15862816148994155,0.17903388281832167,108.15794005545668,0.11397686855223513,0.6474534733516719,0.05719133419268102,0.007497182524241488,0.0018361009164888432,0.0007077827621986971,18.996339068401017,100.0,2016-07-06 19:30:53
102,0.1699034701699639,0.2101562091991775,354.1981702934819,0.19153723405366377,0.6974025025911874,0.04886934471032441,0.01508458887587565,0.0034904063868847366,0.0007967823298215531,49.67456317736876,100.0,2016-07-06 19:34:53
103,0.156128371644391,0.18835391809043658,175.91454667012098,0.17109039606265453,0.7122717880013822,0.05478201147641361,0.012030466466964772,0.0025721078539458634,0.0008109511521004304,25.31327333007569,100.0,2016-07-06 19:35:05
104,0.1566691760796014,0.1729705341408808,131.00796302063043,0.0942435550785909,0.4887247079192937,0.05876030097271305,0.00852581232595379,0.002108329327066692,0.0006344700554293738,30.015664411391082,100.0,2016-07-06 19:35:18
105,0.16449199105816653,0.20102491820297644,221.32780957043806,0.18173332675067835,0.6560819078927526,0.05179359954653677,0.02120196694617171,0.003207759605914651,0.0012872202063654928,38.59450495835331,100.0,2016-07-06 19:39:18
106,0.15632597435151216,0.17931074586704318,158.98833992424298,0.12818401599073131,0.6199498967837955,0.057211524481748176,0.010284582089596657,0.0022178838833291506,0.000796704612487585,29.091022845594225,100.0,2016-07-06 19:39:30
107,0.149047715337903,0.16968533815422282,113.1770306644023,0.12162289942554014,0.6313072973605741,0.06038016542412928,0.008400173724399633,0.0019402058344043479,0.0007032675828535174,20.25095479345809,100.0,2016-07-06 19:39:42
108,0.1586118462512981,0.20069065114193843,272.5369819510985,0.2096699803962473,0.7475972128921864,0.051763412402566086,0.01610921631808223,0.003088664016903209,0.0009414198494055271,35.61388765124458,100.0,2016-07-06 19:43:42
109,0.15606001462827704,0.17924851997649943,140.32102265313466,0.12936511470924583,0.6364742021019114,0.05743417113702575,0.010440712390043235,0.002105009296489206,0.0009003063920689883,25.988483586959063,100.0,2016-07-06 19:43:54
110,0.14518143667510894,0.16768179111479328,185.0061621279136,0.13418484076354376,0.5899272066589095,0.06063211818769064,0.008721475199275184,0.002507037634129449,0.0005206166368791177,32.42801442094485,100.0,2016-07-06 19:44:06
111,0.1555091623445574,0.19336010724592842,290.37141803172926,0.1957536403992042,0.676602586155489,0.053479677860668824,0.01856449343047245,0.003341198513237327,0.0009449793023474726,44.41670387246309,100.0,2016-07-06 19:48:07
112,0.15273033586985962,0.17256870403539945,139.1948690504304,0.11495924638496638,0.48367219595365696,0.0594894792275451,0.01467450398955999,0.002460508346276894,0.001063489758468951,35.38089169090852,100.0,2016-07-06 19:48:19
113,0.14374097780017803,0.1641977591560814,147.14833732600954,0.12458623955067362,0.6376857700003062,0.06208081230600436,0.0071770249803236544,0.0019871578675154443,0.0005229155528173209,24.16788574069425,100.0,2016-07-06 19:48:31
114,0.1671924153437787,0.20033997906441386,189.75606583360764,0.16545655977121498,0.637629628866021,0.05206613635175637,0.020261045139667706,0.002939044008743415,0.001478753126425212,36.89008523356095,100.0,2016-07-06 19:52:31
115,0.15190311721445868,0.17630673348611486,152.81965222764006,0.13841567924901807,0.5810760726637137,0.0583880899163477,0.014233253456263825,0.0025329221944163996,0.0009607622657837491,30.756589873492633,100.0,2016-07-06 19:52:43
116,0.1477562345728568,0.16680409219639103,114.76911691285784,0.11419298755037585,0.5592272999096104,0.06131757293393473,0.009772422357079778,0.0020856351596961068,0.0007424852686212697,23.75079844879277,100.0,2016-07-06 19:52:55
117,0.1651377150414047,0.20561591873216442,303.20725520937754,0.19686318034299027,0.6690936568419495,0.050229894442345414,0.019738375921650807,0.003659427421299129,0.0009863098879268398,46.75379885244859,100.0,2016-07-06 19:56:55
118,0.15766064916398803,0.18101348893363708,158.72604614233387,0.12901159967261136,0.6653218908727851,0.056678866943102583,0.008636521925679163,0.0020396661883663996,0.0007344444724391559,26.317331033501628,100.0,2016-07-06 19:57:07
119,0.15076961008781348,0.17088499858075312,107.17646421544619,0.11771301553678483,0.6445525517940309,0.05998107443959873,0.0077155265118439625,0.0018183914686489685,0.0007100098876733302,19.01192536840006,100.0,2016-07-06 19:57:19
120,0.16675934242149593,0.20639951681369384,271.2708157722773,0.19205555809502717,0.7015529344822236,0.0501752058945422,0.01774396301321807,0.003258917564229337,0.0010001638326492532,39.81168498489816,100.0,2016-07-06 20:01:20
121,0.15365701686788327,0.18308193506193743,203.46268761946934,0.16071994314512558,0.5989287561077254,0.056041985240188066,0.015644200509035835,0.003102278535969479,0.0008246493915009447,36.402928803030704,100.0,2016-07-06 20:01:32
122,0.15458509067278642,0.17140003517442348,100.00026692937105,0.09810350671471862,0.5223251927583477,0.05963955938233105,0.009114410500185653,0.001928550437696961,0.0008321157860146902,23.482328459005025,100.0,2016-07-06 20:01:44
123,0.16391263069931092,0.20504800093678607,279.96571761283275,0.20061336881873193,0.7408371545537731,0.050524051011346764,0.015339255578205011,0.003083427788954467,0.0009112986182909535,36.95536582743584,100.0,2016-07-06 20:05:44
124,0.15184790290198993,0.18237018530338167,191.26970252336037,0.16736443158522013,0.6165099603809661,0.05642355473990247,0.01668258520995288,0.003072931992731891,0.0008757915063864036,33.43231562050269,100.0,2016-07-06 20:05:56
125,0.15136942295291955,0.1692743654462476,138.37971088225268,0.10577468387564977,0.5088883987645592,0.06011131016452918,0.00941071802484675,0.002244894271853167,0.0006329180411759391,30.034388866784756,100.0,2016-07-06 20:06:08
126,0.16079201976060234,0.19928956857841118,296.8845782008817,0.19317392823128043,0.7489520863462068,0.05180712010482806,0.012867836767448883,0.0028547825531443066,0.0007871529092884768,37.82428769079586,100.0,2016-07-06 20:10:08
127,0.15440843143070865,0.17899117381436697,197.15985799835363,0.1373405283612099,0.6042527550104863,0.05712805842224345,0.011197318330423955,0.0025506215944322646,0.0007012050392203458,35.08256729161029,100.0,2016-07-06 20:10:20
