,flashlet_number,fyield,datetime,seq,seq_time,pfd
1557,118.0,264.2,2017-01-13 22:43:24,9,4236,0.00028443295999999995
1558,119.0,277.1,2017-01-13 22:43:24,9,5180,0.00028443295999999995
1559,120.0,269.9,2017-01-13 22:43:24,9,6266,0.00028443295999999995
1560,121.0,248.6,2017-01-13 22:43:24,9,7515,0.00028443295999999995
1561,122.0,268.6,2017-01-13 22:43:24,9,8951,0.00028443295999999995
1562,123.0,282.6,2017-01-13 22:43:24,9,10602,0.00028443295999999995
1563,124.0,217.6,2017-01-13 22:43:24,9,12501,0.00028443295999999995
1564,125.0,164.3,2017-01-13 22:43:24,9,14685,0.00028443295999999995
1565,126.0,269.5,2017-01-13 22:43:24,9,17197,0.00028443295999999995
1566,127.0,171.2,2017-01-13 22:43:24,9,20086,0.00028443295999999995
1567,128.0,183.0,2017-01-13 22:43:24,9,23408,0.00028443295999999995
1568,129.0,286.4,2017-01-13 22:43:24,9,27228,0.00028443295999999995
1569,130.0,209.4,2017-01-13 22:43:24,9,31621,0.00028443295999999995
1570,131.0,215.8,2017-01-13 22:43:24,9,36673,0.00028443295999999995
1571,132.0,232.2,2017-01-13 22:43:24,9,42483,0.00028443295999999995
1572,133.0,257.4,2017-01-13 22:43:24,9,49165,0.00028443295999999995
1573,134.0,209.8,2017-01-13 22:43:24,9,56849,0.00028443295999999995
1574,135.0,217.3,2017-01-13 22:43:24,9,65686,0.00028443295999999995
1575,136.0,205.6,2017-01-13 22:43:24,9,75849,0.00028443295999999995
1576,137.0,226.4,2017-01-13 22:43:24,9,87536,0.00028443295999999995
1577,138.0,248.7,2017-01-13 22:43:24,9,100976,0.00028443295999999995
1578,139.0,227.4,2017-01-13 22:43:24,9,116432,0.00028443295999999995
1579,140.0,270.1,2017-01-13 22:43:24,9,134206,0.00028443295999999995
1580,141.0,201.5,2017-01-13 22:43:24,9,154646,0.00028443295999999995
1581,142.0,202.4,2017-01-13 22:43:24,9,178152,0.00028443295999999995
1582,143.0,209.4,2017-01-13 22:43:24,9,205184,0.00028443295999999995
1583,144.0,214.4,2017-01-13 22:43:24,9,236271,0.00028443295999999995
1584,145.0,205.1,2017-01-13 22:43:24,9,272021,0.00028443295999999995
1585,146.0,206.4,2017-01-13 22:43:24,9,313133,0.00028443295999999995
1586,147.0,243.3,2017-01-13 22:43:24,9,360412,0.00028443295999999995
1587,148.0,191.2,2017-01-13 22:43:24,9,414783,0.00028443295999999995
1588,149.0,253.6,2017-01-13 22:43:24,9,477310,0.00028443295999999995
1589,150.0,270.1,2017-01-13 22:43:24,9,542310,0.00028443295999999995
1590,151.0,205.5,2017-01-13 22:43:24,9,607310,0.00028443295999999995
1591,152.0,257.8,2017-01-13 22:43:24,9,672310,0.00028443295999999995
1592,153.0,194.4,2017-01-13 22:43:24,9,737310,0.00028443295999999995
1593,154.0,205.8,2017-01-13 22:43:24,9,802310,0.00028443295999999995
1594,155.0,224.0,2017-01-13 22:43:24,9,867310,0.00028443295999999995
1595,156.0,241.9,2017-01-13 22:43:24,9,932310,0.00028443295999999995
1596,157.0,222.5,2017-01-13 22:43:24,9,997310,0.00028443295999999995
1597,158.0,195.2,2017-01-13 22:43:24,9,1062310,0.00028443295999999995
1598,159.0,257.7,2017-01-13 22:43:24,9,1127310,0.00028443295999999995
1599,160.0,257.7,2017-01-13 22:43:24,9,1192310,0.00028443295999999995
1600,1.0,184.5,2017-01-13 22:45:18,10,1,0.00028443295999999995
1601,2.0,330.5,2017-01-13 22:45:18,10,2,0.00028443295999999995
1602,3.0,370.9,2017-01-13 22:45:18,10,3,0.00028443295999999995
1603,4.0,428.2,2017-01-13 22:45:18,10,4,0.00028443295999999995
1604,5.0,373.1,2017-01-13 22:45:18,10,5,0.00028443295999999995
1605,6.0,397.4,2017-01-13 22:45:18,10,6,0.00028443295999999995
1606,7.0,352.2,2017-01-13 22:45:18,10,7,0.00028443295999999995
1607,8.0,410.1,2017-01-13 22:45:18,10,8,0.00028443295999999995
1608,9.0,404.7,2017-01-13 22:45:18,10,9,0.00028443295999999995
1609,10.0,427.8,2017-01-13 22:45:18,10,10,0.00028443295999999995
1610,11.0,394.0,2017-01-13 22:45:18,10,11,0.00028443295999999995
1611,12.0,368.2,2017-01-13 22:45:18,10,12,0.00028443295999999995
1612,13.0,377.8,2017-01-13 22:45:18,10,13,0.00028443295999999995
1613,14.0,420.7,2017-01-13 22:45:18,10,14,0.00028443295999999995
1614,15.0,399.8,2017-01-13 22:45:18,10,15,0.00028443295999999995
1615,16.0,421.5,2017-01-13 22:45:18,10,16,0.00028443295999999995
1616,17.0,410.6,2017-01-13 22:45:18,10,17,0.00028443295999999995
1617,18.0,402.9,2017-01-13 22:45:18,10,18,0.00028443295999999995
1618,19.0,413.7,2017-01-13 22:45:18,10,19,0.00028443295999999995
1619,20.0,402.7,2017-01-13 22:45:18,10,20,0.00028443295999999995
1620,21.0,418.0,2017-01-13 22:45:18,10,21,0.00028443295999999995
1621,22.0,428.7,2017-01-13 22:45:18,10,22,0.00028443295999999995
1622,23.0,419.8,2017-01-13 22:45:18,10,23,0.00028443295999999995
1623,24.0,391.2,2017-01-13 22:45:18,10,24,0.00028443295999999995
1624,25.0,415.6,2017-01-13 22:45:18,10,25,0.00028443295999999995
1625,26.0,392.9,2017-01-13 22:45:18,10,26,0.00028443295999999995
1626,27.0,422.4,2017-01-13 22:45:18,10,27,0.00028443295999999995
1627,28.0,433.5,2017-01-13 22:45:18,10,28,0.00028443295999999995
1628,29.0,385.8,2017-01-13 22:45:18,10,29,0.00028443295999999995
1629,30.0,427.4,2017-01-13 22:45:18,10,30,0.00028443295999999995
1630,31.0,418.6,2017-01-13 22:45:18,10,31,0.00028443295999999995
1631,32.0,419.6,2017-01-13 22:45:18,10,32,0.00028443295999999995
1632,33.0,394.7,2017-01-13 22:45:18,10,33,0.00028443295999999995
1633,34.0,442.6,2017-01-13 22:45:18,10,34,0.00028443295999999995
1634,35.0,426.1,2017-01-13 22:45:18,10,35,0.00028443295999999995
1635,36.0,423.1,2017-01-13 22:45:18,10,36,0.00028443295999999995
1636,37.0,428.0,2017-01-13 22:45:18,10,37,0.00028443295999999995
1637,38.0,408.5,2017-01-13 22:45:18,10,38,0.00028443295999999995
1638,39.0,430.2,2017-01-13 22:45:18,10,39,0.00028443295999999995
1639,40.0,419.9,2017-01-13 22:45:18,10,40,0.00028443295999999995
1640,41.0,402.8,2017-01-13 22:45:18,10,41,0.00028443295999999995
1641,42.0,452.4,2017-01-13 22:45:18,10,42,0.00028443295999999995
1642,43.0,423.0,2017-01-13 22:45:18,10,43,0.00028443295999999995
1643,44.0,416.1,2017-01-13 22:45:18,10,44,0.00028443295999999995
1644,45.0,419.5,2017-01-13 22:45:18,10,45,0.00028443295999999995
1645,46.0,403.0,2017-01-13 22:45:18,10,46,0.00028443295999999995
1646,47.0,423.5,2017-01-13 22:45:18,10,47,0.00028443295999999995
1647,48.0,436.0,2017-01-13 22:45:18,10,48,0.00028443295999999995
1648,49.0,417.4,2017-01-13 22:45:18,10,49,0.00028443295999999995
1649,50.0,399.9,2017-01-13 22:45:18,10,50,0.00028443295999999995
1650,51.0,407.8,2017-01-13 22:45:18,10,51,0.00028443295999999995
1651,52.0,373.4,2017-01-13 22:45:18,10,52,0.00028443295999999995
1652,53.0,415.8,2017-01-13 22:45:18,10,53,0.00028443295999999995
1653,54.0,400.7,2017-01-13 22:45:18,10,54,0.00028443295999999995
1654,55.0,428.5,2017-01-13 22:45:18,10,55,0.00028443295999999995
1655,56.0,440.6,2017-01-13 22:45:18,10,56,0.00028443295999999995
1656,57.0,441.0,2017-01-13 22:45:18,10,57,0.00028443295999999995
1657,58.0,408.5,2017-01-13 22:45:18,10,58,0.00028443295999999995
1658,59.0,396.8,2017-01-13 22:45:18,10,59,0.00028443295999999995
1659,60.0,420.4,2017-01-13 22:45:18,10,60,0.00028443295999999995
1660,61.0,435.2,2017-01-13 22:45:18,10,61,0.00028443295999999995
1661,62.0,444.6,2017-01-13 22:45:18,10,62,0.00028443295999999995
1662,63.0,431.6,2017-01-13 22:45:18,10,63,0.00028443295999999995
1663,64.0,410.4,2017-01-13 22:45:18,10,64,0.00028443295999999995
1664,65.0,401.9,2017-01-13 22:45:18,10,65,0.00028443295999999995
1665,66.0,447.1,2017-01-13 22:45:18,10,66,0.00028443295999999995
1666,67.0,426.7,2017-01-13 22:45:18,10,67,0.00028443295999999995
1667,68.0,415.9,2017-01-13 22:45:18,10,68,0.00028443295999999995
1668,69.0,419.0,2017-01-13 22:45:18,10,69,0.00028443295999999995
1669,70.0,450.2,2017-01-13 22:45:18,10,70,0.00028443295999999995
1670,71.0,441.9,2017-01-13 22:45:18,10,71,0.00028443295999999995
1671,72.0,455.2,2017-01-13 22:45:18,10,72,0.00028443295999999995
1672,73.0,426.8,2017-01-13 22:45:18,10,73,0.00028443295999999995
1673,74.0,396.2,2017-01-13 22:45:18,10,74,0.00028443295999999995
1674,75.0,412.0,2017-01-13 22:45:18,10,75,0.00028443295999999995
1675,76.0,435.9,2017-01-13 22:45:18,10,76,0.00028443295999999995
1676,77.0,418.6,2017-01-13 22:45:18,10,77,0.00028443295999999995
1677,78.0,451.7,2017-01-13 22:45:18,10,78,0.00028443295999999995
1678,79.0,408.5,2017-01-13 22:45:18,10,79,0.00028443295999999995
1679,80.0,424.1,2017-01-13 22:45:18,10,80,0.00028443295999999995
1680,81.0,435.5,2017-01-13 22:45:18,10,81,0.00028443295999999995
1681,82.0,431.4,2017-01-13 22:45:18,10,82,0.00028443295999999995
1682,83.0,434.9,2017-01-13 22:45:18,10,83,0.00028443295999999995
1683,84.0,465.8,2017-01-13 22:45:18,10,84,0.00028443295999999995
1684,85.0,432.5,2017-01-13 22:45:18,10,85,0.00028443295999999995
1685,86.0,428.8,2017-01-13 22:45:18,10,86,0.00028443295999999995
1686,87.0,450.8,2017-01-13 22:45:18,10,87,0.00028443295999999995
1687,88.0,436.9,2017-01-13 22:45:18,10,88,0.00028443295999999995
1688,89.0,422.4,2017-01-13 22:45:18,10,89,0.00028443295999999995
1689,90.0,417.3,2017-01-13 22:45:18,10,90,0.00028443295999999995
1690,91.0,458.2,2017-01-13 22:45:18,10,91,0.00028443295999999995
1691,92.0,439.4,2017-01-13 22:45:18,10,92,0.00028443295999999995
1692,93.0,426.3,2017-01-13 22:45:18,10,93,0.00028443295999999995
1693,94.0,427.4,2017-01-13 22:45:18,10,94,0.00028443295999999995
1694,95.0,420.8,2017-01-13 22:45:18,10,95,0.00028443295999999995
1695,96.0,415.2,2017-01-13 22:45:18,10,96,0.00028443295999999995
1696,97.0,422.8,2017-01-13 22:45:18,10,97,0.00028443295999999995
1697,98.0,421.4,2017-01-13 22:45:18,10,98,0.00028443295999999995
1698,99.0,434.1,2017-01-13 22:45:18,10,99,0.00028443295999999995
1699,100.0,434.1,2017-01-13 22:45:18,10,100,0.00028443295999999995
1700,101.0,284.2,2017-01-13 22:45:18,10,160,0.00028443295999999995
1701,102.0,299.6,2017-01-13 22:45:18,10,220,0.00028443295999999995
1702,103.0,258.2,2017-01-13 22:45:18,10,280,0.00028443295999999995
1703,104.0,293.0,2017-01-13 22:45:18,10,340,0.00028443295999999995
1704,105.0,270.9,2017-01-13 22:45:18,10,400,0.00028443295999999995
1705,106.0,273.0,2017-01-13 22:45:18,10,460,0.00028443295999999995
1706,107.0,275.2,2017-01-13 22:45:18,10,520,0.00028443295999999995
1707,108.0,263.8,2017-01-13 22:45:18,10,580,0.00028443295999999995
1708,109.0,284.9,2017-01-13 22:45:18,10,640,0.00028443295999999995
1709,110.0,299.1,2017-01-13 22:45:18,10,820,0.00028443295999999995
1710,111.0,297.8,2017-01-13 22:45:18,10,1000,0.00028443295999999995
1711,112.0,220.0,2017-01-13 22:45:18,10,1180,0.00028443295999999995
1712,113.0,246.2,2017-01-13 22:45:18,10,1360,0.00028443295999999995
1713,114.0,285.5,2017-01-13 22:45:18,10,1540,0.00028443295999999995
1714,115.0,235.3,2017-01-13 22:45:18,10,2080,0.00028443295999999995
1715,116.0,223.2,2017-01-13 22:45:18,10,2701,0.00028443295999999995
1716,117.0,274.5,2017-01-13 22:45:18,10,3415,0.00028443295999999995
1717,118.0,206.9,2017-01-13 22:45:18,10,4236,0.00028443295999999995
1718,119.0,240.7,2017-01-13 22:45:18,10,5180,0.00028443295999999995
1719,120.0,243.8,2017-01-13 22:45:18,10,6266,0.00028443295999999995
1720,121.0,200.4,2017-01-13 22:45:18,10,7515,0.00028443295999999995
1721,122.0,248.3,2017-01-13 22:45:18,10,8951,0.00028443295999999995
1722,123.0,212.8,2017-01-13 22:45:18,10,10602,0.00028443295999999995
1723,124.0,252.7,2017-01-13 22:45:18,10,12501,0.00028443295999999995
1724,125.0,201.1,2017-01-13 22:45:18,10,14685,0.00028443295999999995
1725,126.0,261.2,2017-01-13 22:45:18,10,17197,0.00028443295999999995
1726,127.0,267.0,2017-01-13 22:45:18,10,20086,0.00028443295999999995
1727,128.0,259.2,2017-01-13 22:45:18,10,23408,0.00028443295999999995
1728,129.0,242.3,2017-01-13 22:45:18,10,27228,0.00028443295999999995
1729,130.0,187.2,2017-01-13 22:45:18,10,31621,0.00028443295999999995
1730,131.0,216.8,2017-01-13 22:45:18,10,36673,0.00028443295999999995
1731,132.0,246.2,2017-01-13 22:45:18,10,42483,0.00028443295999999995
1732,133.0,317.1,2017-01-13 22:45:18,10,49165,0.00028443295999999995
1733,134.0,221.5,2017-01-13 22:45:18,10,56849,0.00028443295999999995
1734,135.0,253.7,2017-01-13 22:45:18,10,65686,0.00028443295999999995
1735,136.0,232.5,2017-01-13 22:45:18,10,75849,0.00028443295999999995
1736,137.0,212.2,2017-01-13 22:45:18,10,87536,0.00028443295999999995
1737,138.0,207.2,2017-01-13 22:45:18,10,100976,0.00028443295999999995
1738,139.0,226.2,2017-01-13 22:45:18,10,116432,0.00028443295999999995
1739,140.0,173.7,2017-01-13 22:45:18,10,134206,0.00028443295999999995
1740,141.0,224.0,2017-01-13 22:45:18,10,154646,0.00028443295999999995
1741,142.0,203.8,2017-01-13 22:45:18,10,178152,0.00028443295999999995
1742,143.0,180.2,2017-01-13 22:45:18,10,205184,0.00028443295999999995
1743,144.0,225.6,2017-01-13 22:45:18,10,236271,0.00028443295999999995
1744,145.0,183.3,2017-01-13 22:45:18,10,272021,0.00028443295999999995
1745,146.0,233.4,2017-01-13 22:45:18,10,313133,0.00028443295999999995
1746,147.0,190.7,2017-01-13 22:45:18,10,360412,0.00028443295999999995
1747,148.0,233.8,2017-01-13 22:45:18,10,414783,0.00028443295999999995
1748,149.0,192.3,2017-01-13 22:45:18,10,477310,0.00028443295999999995
1749,150.0,196.5,2017-01-13 22:45:18,10,542310,0.00028443295999999995
1750,151.0,213.7,2017-01-13 22:45:18,10,607310,0.00028443295999999995
1751,152.0,236.0,2017-01-13 22:45:18,10,672310,0.00028443295999999995
1752,153.0,218.9,2017-01-13 22:45:18,10,737310,0.00028443295999999995
1753,154.0,208.4,2017-01-13 22:45:18,10,802310,0.00028443295999999995
1754,155.0,216.9,2017-01-13 22:45:18,10,867310,0.00028443295999999995
1755,156.0,223.9,2017-01-13 22:45:18,10,932310,0.00028443295999999995
1756,157.0,254.8,2017-01-13 22:45:18,10,997310,0.00028443295999999995
1757,158.0,206.2,2017-01-13 22:45:18,10,1062310,0.00028443295999999995
1758,159.0,182.6,2017-01-13 22:45:18,10,1127310,0.00028443295999999995
1759,160.0,182.6,2017-01-13 22:45:18,10,1192310,0.00028443295999999995
1760,1.0,196.0,2017-01-13 22:47:12,11,1,0.00028443295999999995
1761,2.0,319.1,2017-01-13 22:47:12,11,2,0.00028443295999999995
1762,3.0,356.2,2017-01-13 22:47:12,11,3,0.00028443295999999995
1763,4.0,402.8,2017-01-13 22:47:12,11,4,0.00028443295999999995
1764,5.0,364.7,2017-01-13 22:47:12,11,5,0.00028443295999999995
1765,6.0,397.8,2017-01-13 22:47:12,11,6,0.00028443295999999995
1766,7.0,375.2,2017-01-13 22:47:12,11,7,0.00028443295999999995
1767,8.0,382.2,2017-01-13 22:47:12,11,8,0.00028443295999999995
1768,9.0,360.5,2017-01-13 22:47:12,11,9,0.00028443295999999995
1769,10.0,395.9,2017-01-13 22:47:12,11,10,0.00028443295999999995
1770,11.0,424.3,2017-01-13 22:47:12,11,11,0.00028443295999999995
1771,12.0,433.2,2017-01-13 22:47:12,11,12,0.00028443295999999995
1772,13.0,410.6,2017-01-13 22:47:12,11,13,0.00028443295999999995
1773,14.0,402.3,2017-01-13 22:47:12,11,14,0.00028443295999999995
1774,15.0,389.5,2017-01-13 22:47:12,11,15,0.00028443295999999995
1775,16.0,423.7,2017-01-13 22:47:12,11,16,0.00028443295999999995
1776,17.0,427.5,2017-01-13 22:47:12,11,17,0.00028443295999999995
1777,18.0,447.9,2017-01-13 22:47:12,11,18,0.00028443295999999995
1778,19.0,398.1,2017-01-13 22:47:12,11,19,0.00028443295999999995
1779,20.0,392.5,2017-01-13 22:47:12,11,20,0.00028443295999999995
1780,21.0,402.9,2017-01-13 22:47:12,11,21,0.00028443295999999995
1781,22.0,412.0,2017-01-13 22:47:12,11,22,0.00028443295999999995
1782,23.0,387.8,2017-01-13 22:47:12,11,23,0.00028443295999999995
1783,24.0,418.7,2017-01-13 22:47:12,11,24,0.00028443295999999995
1784,25.0,396.3,2017-01-13 22:47:12,11,25,0.00028443295999999995
1785,26.0,414.5,2017-01-13 22:47:12,11,26,0.00028443295999999995
1786,27.0,401.9,2017-01-13 22:47:12,11,27,0.00028443295999999995
1787,28.0,434.1,2017-01-13 22:47:12,11,28,0.00028443295999999995
1788,29.0,424.4,2017-01-13 22:47:12,11,29,0.00028443295999999995
1789,30.0,402.9,2017-01-13 22:47:12,11,30,0.00028443295999999995
1790,31.0,409.7,2017-01-13 22:47:12,11,31,0.00028443295999999995
1791,32.0,359.2,2017-01-13 22:47:12,11,32,0.00028443295999999995
1792,33.0,409.6,2017-01-13 22:47:12,11,33,0.00028443295999999995
1793,34.0,408.9,2017-01-13 22:47:12,11,34,0.00028443295999999995
1794,35.0,430.9,2017-01-13 22:47:12,11,35,0.00028443295999999995
1795,36.0,394.2,2017-01-13 22:47:12,11,36,0.00028443295999999995
1796,37.0,406.3,2017-01-13 22:47:12,11,37,0.00028443295999999995
1797,38.0,402.9,2017-01-13 22:47:12,11,38,0.00028443295999999995
1798,39.0,451.6,2017-01-13 22:47:12,11,39,0.00028443295999999995
1799,40.0,443.7,2017-01-13 22:47:12,11,40,0.00028443295999999995
1800,41.0,399.8,2017-01-13 22:47:12,11,41,0.00028443295999999995
1801,42.0,407.9,2017-01-13 22:47:12,11,42,0.00028443295999999995
1802,43.0,416.1,2017-01-13 22:47:12,11,43,0.00028443295999999995
1803,44.0,445.8,2017-01-13 22:47:12,11,44,0.00028443295999999995
1804,45.0,404.0,2017-01-13 22:47:12,11,45,0.00028443295999999995
1805,46.0,415.1,2017-01-13 22:47:12,11,46,0.00028443295999999995
1806,47.0,413.7,2017-01-13 22:47:12,11,47,0.00028443295999999995
1807,48.0,406.9,2017-01-13 22:47:12,11,48,0.00028443295999999995
1808,49.0,408.7,2017-01-13 22:47:12,11,49,0.00028443295999999995
1809,50.0,468.9,2017-01-13 22:47:12,11,50,0.00028443295999999995
1810,51.0,440.7,2017-01-13 22:47:12,11,51,0.00028443295999999995
1811,52.0,410.7,2017-01-13 22:47:12,11,52,0.00028443295999999995
1812,53.0,412.1,2017-01-13 22:47:12,11,53,0.00028443295999999995
1813,54.0,424.3,2017-01-13 22:47:12,11,54,0.00028443295999999995
1814,55.0,408.5,2017-01-13 22:47:12,11,55,0.00028443295999999995
1815,56.0,411.4,2017-01-13 22:47:12,11,56,0.00028443295999999995
1816,57.0,402.0,2017-01-13 22:47:12,11,57,0.00028443295999999995
1817,58.0,432.9,2017-01-13 22:47:12,11,58,0.00028443295999999995
1818,59.0,401.0,2017-01-13 22:47:12,11,59,0.00028443295999999995
1819,60.0,449.1,2017-01-13 22:47:12,11,60,0.00028443295999999995
1820,61.0,431.1,2017-01-13 22:47:12,11,61,0.00028443295999999995
1821,62.0,422.4,2017-01-13 22:47:12,11,62,0.00028443295999999995
1822,63.0,442.9,2017-01-13 22:47:12,11,63,0.00028443295999999995
1823,64.0,418.3,2017-01-13 22:47:12,11,64,0.00028443295999999995
1824,65.0,452.0,2017-01-13 22:47:12,11,65,0.00028443295999999995
1825,66.0,429.3,2017-01-13 22:47:12,11,66,0.00028443295999999995
1826,67.0,473.6,2017-01-13 22:47:12,11,67,0.00028443295999999995
1827,68.0,433.3,2017-01-13 22:47:12,11,68,0.00028443295999999995
1828,69.0,415.0,2017-01-13 22:47:12,11,69,0.00028443295999999995
1829,70.0,393.0,2017-01-13 22:47:12,11,70,0.00028443295999999995
1830,71.0,379.5,2017-01-13 22:47:12,11,71,0.00028443295999999995
1831,72.0,401.6,2017-01-13 22:47:12,11,72,0.00028443295999999995
1832,73.0,418.3,2017-01-13 22:47:12,11,73,0.00028443295999999995
1833,74.0,403.7,2017-01-13 22:47:12,11,74,0.00028443295999999995
1834,75.0,444.1,2017-01-13 22:47:12,11,75,0.00028443295999999995
1835,76.0,417.8,2017-01-13 22:47:12,11,76,0.00028443295999999995
1836,77.0,417.5,2017-01-13 22:47:12,11,77,0.00028443295999999995
1837,78.0,386.3,2017-01-13 22:47:12,11,78,0.00028443295999999995
1838,79.0,428.4,2017-01-13 22:47:12,11,79,0.00028443295999999995
1839,80.0,402.3,2017-01-13 22:47:12,11,80,0.00028443295999999995
1840,81.0,411.2,2017-01-13 22:47:12,11,81,0.00028443295999999995
1841,82.0,406.9,2017-01-13 22:47:12,11,82,0.00028443295999999995
1842,83.0,455.0,2017-01-13 22:47:12,11,83,0.00028443295999999995
1843,84.0,418.3,2017-01-13 22:47:12,11,84,0.00028443295999999995
1844,85.0,408.0,2017-01-13 22:47:12,11,85,0.00028443295999999995
1845,86.0,417.2,2017-01-13 22:47:12,11,86,0.00028443295999999995
1846,87.0,420.6,2017-01-13 22:47:12,11,87,0.00028443295999999995
1847,88.0,440.0,2017-01-13 22:47:12,11,88,0.00028443295999999995
1848,89.0,402.8,2017-01-13 22:47:12,11,89,0.00028443295999999995
1849,90.0,410.6,2017-01-13 22:47:12,11,90,0.00028443295999999995
1850,91.0,411.2,2017-01-13 22:47:12,11,91,0.00028443295999999995
1851,92.0,389.4,2017-01-13 22:47:12,11,92,0.00028443295999999995
1852,93.0,446.1,2017-01-13 22:47:12,11,93,0.00028443295999999995
1853,94.0,424.8,2017-01-13 22:47:12,11,94,0.00028443295999999995
1854,95.0,441.2,2017-01-13 22:47:12,11,95,0.00028443295999999995
1855,96.0,401.2,2017-01-13 22:47:12,11,96,0.00028443295999999995
1856,97.0,424.0,2017-01-13 22:47:12,11,97,0.00028443295999999995
1857,98.0,424.9,2017-01-13 22:47:12,11,98,0.00028443295999999995
1858,99.0,413.2,2017-01-13 22:47:12,11,99,0.00028443295999999995
1859,100.0,413.2,2017-01-13 22:47:12,11,100,0.00028443295999999995
1860,101.0,294.7,2017-01-13 22:47:12,11,160,0.00028443295999999995
1861,102.0,291.9,2017-01-13 22:47:12,11,220,0.00028443295999999995
1862,103.0,249.3,2017-01-13 22:47:12,11,280,0.00028443295999999995
1863,104.0,260.5,2017-01-13 22:47:12,11,340,0.00028443295999999995
1864,105.0,271.0,2017-01-13 22:47:12,11,400,0.00028443295999999995
1865,106.0,261.2,2017-01-13 22:47:12,11,460,0.00028443295999999995
1866,107.0,272.1,2017-01-13 22:47:12,11,520,0.00028443295999999995
1867,108.0,258.3,2017-01-13 22:47:12,11,580,0.00028443295999999995
1868,109.0,261.6,2017-01-13 22:47:12,11,640,0.00028443295999999995
1869,110.0,272.0,2017-01-13 22:47:12,11,820,0.00028443295999999995
1870,111.0,229.9,2017-01-13 22:47:12,11,1000,0.00028443295999999995
1871,112.0,279.1,2017-01-13 22:47:12,11,1180,0.00028443295999999995
1872,113.0,236.7,2017-01-13 22:47:12,11,1360,0.00028443295999999995
1873,114.0,244.0,2017-01-13 22:47:12,11,1540,0.00028443295999999995
1874,115.0,291.0,2017-01-13 22:47:12,11,2080,0.00028443295999999995
1875,116.0,260.2,2017-01-13 22:47:12,11,2701,0.00028443295999999995
1876,117.0,225.2,2017-01-13 22:47:12,11,3415,0.00028443295999999995
1877,118.0,264.2,2017-01-13 22:47:12,11,4236,0.00028443295999999995
1878,119.0,244.5,2017-01-13 22:47:12,11,5180,0.00028443295999999995
1879,120.0,183.2,2017-01-13 22:47:12,11,6266,0.00028443295999999995
1880,121.0,263.8,2017-01-13 22:47:12,11,7515,0.00028443295999999995
1881,122.0,226.9,2017-01-13 22:47:12,11,8951,0.00028443295999999995
1882,123.0,275.5,2017-01-13 22:47:12,11,10602,0.00028443295999999995
1883,124.0,255.6,2017-01-13 22:47:12,11,12501,0.00028443295999999995
1884,125.0,228.2,2017-01-13 22:47:12,11,14685,0.00028443295999999995
1885,126.0,204.2,2017-01-13 22:47:12,11,17197,0.00028443295999999995
1886,127.0,268.2,2017-01-13 22:47:12,11,20086,0.00028443295999999995
1887,128.0,179.5,2017-01-13 22:47:12,11,23408,0.00028443295999999995
1888,129.0,213.9,2017-01-13 22:47:12,11,27228,0.00028443295999999995
1889,130.0,192.8,2017-01-13 22:47:12,11,31621,0.00028443295999999995
1890,131.0,250.3,2017-01-13 22:47:12,11,36673,0.00028443295999999995
1891,132.0,250.5,2017-01-13 22:47:12,11,42483,0.00028443295999999995
1892,133.0,204.1,2017-01-13 22:47:12,11,49165,0.00028443295999999995
1893,134.0,231.7,2017-01-13 22:47:12,11,56849,0.00028443295999999995
1894,135.0,221.4,2017-01-13 22:47:12,11,65686,0.00028443295999999995
1895,136.0,201.1,2017-01-13 22:47:12,11,75849,0.00028443295999999995
1896,137.0,268.9,2017-01-13 22:47:12,11,87536,0.00028443295999999995
1897,138.0,200.1,2017-01-13 22:47:12,11,100976,0.00028443295999999995
1898,139.0,250.9,2017-01-13 22:47:12,11,116432,0.00028443295999999995
1899,140.0,209.7,2017-01-13 22:47:12,11,134206,0.00028443295999999995
1900,141.0,226.1,2017-01-13 22:47:12,11,154646,0.00028443295999999995
1901,142.0,260.0,2017-01-13 22:47:12,11,178152,0.00028443295999999995
1902,143.0,206.4,2017-01-13 22:47:12,11,205184,0.00028443295999999995
1903,144.0,223.0,2017-01-13 22:47:12,11,236271,0.00028443295999999995
1904,145.0,195.0,2017-01-13 22:47:12,11,272021,0.00028443295999999995
1905,146.0,239.0,2017-01-13 22:47:12,11,313133,0.00028443295999999995
1906,147.0,247.4,2017-01-13 22:47:12,11,360412,0.00028443295999999995
1907,148.0,205.9,2017-01-13 22:47:12,11,414783,0.00028443295999999995
1908,149.0,191.7,2017-01-13 22:47:12,11,477310,0.00028443295999999995
1909,150.0,205.3,2017-01-13 22:47:12,11,542310,0.00028443295999999995
1910,151.0,206.2,2017-01-13 22:47:12,11,607310,0.00028443295999999995
1911,152.0,180.1,2017-01-13 22:47:12,11,672310,0.00028443295999999995
1912,153.0,186.7,2017-01-13 22:47:12,11,737310,0.00028443295999999995
1913,154.0,184.9,2017-01-13 22:47:12,11,802310,0.00028443295999999995
1914,155.0,233.1,2017-01-13 22:47:12,11,867310,0.00028443295999999995
1915,156.0,184.1,2017-01-13 22:47:12,11,932310,0.00028443295999999995
1916,157.0,213.1,2017-01-13 22:47:12,11,997310,0.00028443295999999995
1917,158.0,222.5,2017-01-13 22:47:12,11,1062310,0.00028443295999999995
1918,159.0,200.7,2017-01-13 22:47:12,11,1127310,0.00028443295999999995
1919,160.0,200.7,2017-01-13 22:47:12,11,1192310,0.00028443295999999995
